Time,U,Y,X1,X2,X3
5.01,-4095.0,10.0,10.0,-474.53,144477.06
5.02,-4095.0,11.0,11.0,-482.84,145697.28
5.03,-4095.0,11.0,11.0,-487.91,145759.0
5.04,-4095.0,12.0,12.0,-492.04,145763.62
5.05,-4095.0,13.0,13.0,-496.14,145761.7
5.06,-4095.0,13.0,13.0,-500.93,145759.7
5.07,-4095.0,14.0,14.0,-504.98,145760.98
5.08,-4095.0,15.0,15.0,-509.02,145758.88
5.09,-4095.0,15.0,15.0,-513.75,145756.84
5.1,-4095.0,16.0,16.0,-517.74,145758.09
5.11,-4095.0,16.0,16.0,-522.42,145756.2
5.12,-4095.0,17.0,17.0,-526.36,145757.45
5.13,-4095.0,17.0,17.0,-530.98,145755.56
5.14,-4095.0,18.0,18.0,-534.86,145756.78
5.15,-4095.0,18.0,18.0,-539.43,145754.88
5.16,-4095.0,19.0,19.0,-543.27,145756.08
5.17,-4095.0,19.0,19.0,-547.79,145754.12
5.18,-4095.0,19.0,19.0,-552.27,145755.58
5.19,-4095.0,20.0,20.0,-556.0,145756.92
5.2,-4095.0,20.0,20.0,-560.43,145754.95
5.21,-4095.0,20.0,20.0,-564.81,145756.36
5.22,-4095.0,20.0,20.0,-569.16,145757.94
5.23,-4095.0,21.0,21.0,-572.75,145759.25
5.24,-4095.0,21.0,21.0,-577.03,145757.22
5.25,-4095.0,21.0,21.0,-581.28,145758.59
5.26,-4095.0,21.0,21.0,-585.49,145760.11
5.27,-4095.0,21.0,21.0,-589.65,145761.61
5.28,-4095.0,21.0,21.0,-593.76,145763.12
5.29,-4095.0,21.0,21.0,-597.84,145764.59
5.3,-4095.0,21.0,21.0,-601.87,145766.05
5.31,-4095.0,21.0,21.0,-605.85,145767.52
5.32,-4095.0,21.0,21.0,-609.8,145768.94
5.33,-4095.0,21.0,21.0,-613.7,145770.34
5.34,-4095.0,21.0,21.0,-617.56,145771.77
5.35,-4095.0,21.0,21.0,-621.38,145773.14
5.36,-4095.0,20.0,20.0,-625.87,145774.78
5.37,-4095.0,20.0,20.0,-629.58,145779.7
5.38,-4095.0,20.0,20.0,-633.23,145781.2
5.39,-4095.0,20.0,20.0,-636.85,145782.53
5.4,-4095.0,19.0,19.0,-641.13,145784.08
5.41,-4095.0,19.0,19.0,-644.64,145788.92
5.42,-4095.0,19.0,19.0,-648.1,145790.38
5.43,-4095.0,19.0,19.0,-651.53,145791.62
5.44,-4095.0,18.0,18.0,-655.62,145793.11
5.45,-4095.0,18.0,18.0,-658.93,145797.89
5.46,-4095.0,17.0,17.0,-662.91,145799.52
5.47,-4095.0,17.0,17.0,-666.11,145804.27
5.48,-4095.0,16.0,16.0,-669.97,145805.86
5.49,-4095.0,16.0,16.0,-673.07,145810.56
5.5,-4071.0,15.0,15.0,-676.82,145812.09
5.51,-3138.0,15.0,15.0,-677.12,145035.06
5.52,-3072.0,14.0,14.0,-572.74,113494.14
5.53,-2555.0,14.0,14.0,-561.45,109639.56
5.54,-2592.0,13.0,13.0,-503.43,91970.3
5.55,-1959.0,13.0,13.0,-505.79,92310.61
5.56,-1981.0,12.0,12.0,-434.65,70980.84
5.57,-1428.0,11.0,11.0,-434.57,70604.75
5.58,-636.0,11.0,11.0,-371.0,51909.89
5.59,-942.0,10.0,10.0,-276.76,24212.29
5.6,-543.0,9.0,9.0,-306.91,33093.63
5.61,288.0,9.0,9.0,-261.63,20086.62
5.62,-5.0,8.0,8.0,-162.79,-8660.44
5.63,329.0,7.0,7.0,-190.33,-241.83
5.64,1102.0,7.0,7.0,-151.41,-11092.86
5.65,785.0,6.0,6.0,-58.72,-37762.17
5.66,1099.0,5.0,5.0,-88.52,-28426.98
5.67,1842.0,5.0,5.0,-51.23,-38554.44
5.68,1494.0,4.0,4.0,38.61,-64154.57
5.69,1784.0,3.0,3.0,5.86,-53728.16
5.7,2506.0,3.0,3.0,40.9,-62984.69
5.71,2136.0,2.0,2.0,128.84,-87825.37
5.72,2406.0,2.0,2.0,94.86,-76638.44
5.73,2248.0,1.0,1.0,127.29,-85162.99
5.74,2717.0,0.0,-0.0,114.1,-80288.88
5.75,3353.0,0.0,-0.0,171.43,-95846.66
5.76,2878.0,-1.0,-1.0,251.51,-118130.94
5.77,3146.0,-1.0,-1.0,205.64,-103238.27
5.78,3008.0,-2.0,-2.0,237.97,-111531.87
5.79,3459.0,-2.0,-2.0,228.38,-107309.2
5.8,3205.0,-3.0,-3.0,283.67,-122288.29
5.81,3572.0,-3.0,-3.0,262.19,-114517.78
5.82,3356.0,-3.0,-3.0,307.98,-126473.12
5.83,2899.0,-4.0,-4.0,289.63,-119814.09
5.84,3528.0,-4.0,-4.0,240.6,-104053.18
5.85,3438.0,-5.0,-5.0,314.2,-124458.84
5.86,3767.0,-5.0,-5.0,312.47,-122485.12
5.87,3498.0,-5.0,-5.0,355.05,-133485.66
5.88,3066.0,-5.0,-5.0,331.15,-124989.81
5.89,2872.0,-6.0,-6.0,283.88,-109962.38
5.9,3646.0,-6.0,-6.0,263.24,-102640.47
5.91,3495.0,-6.0,-6.0,355.46,-128356.36
5.92,2927.0,-6.0,-6.0,347.53,-124613.82
5.93,2699.0,-6.0,-6.0,285.94,-105246.98
5.94,2688.0,-6.0,-6.0,260.26,-96548.48
5.95,2577.0,-6.0,-6.0,261.2,-95711.53
5.96,2383.0,-7.0,-7.0,251.32,-91939.1
5.97,3093.0,-7.0,-7.0,231.85,-85191.05
5.98,2996.0,-7.0,-7.0,316.04,-108786.2
5.99,2516.0,-7.0,-7.0,313.14,-106755.25
6.0,2329.0,-7.0,-7.0,261.23,-90439.95
6.01,2337.0,-7.0,-7.0,240.15,-83282.38
6.02,2259.0,-7.0,-7.0,242.98,-83179.33
6.03,2105.0,-6.0,-6.0,237.83,-80550.09
6.04,1126.0,-6.0,-6.0,222.55,-75213.62
6.05,1045.0,-6.0,-6.0,111.26,-41892.12
6.06,1345.0,-6.0,-6.0,97.79,-37431.52
6.07,1333.0,-6.0,-6.0,133.34,-47333.89
6.08,1141.0,-6.0,-6.0,135.61,-47436.6
6.09,1061.0,-6.0,-6.0,115.42,-40985.24
6.1,1068.0,-6.0,-6.0,106.65,-37929.01
6.11,1044.0,-5.0,-5.0,109.18,-38000.68
6.12,125.0,-5.0,-5.0,107.98,-37202.88
6.13,75.0,-5.0,-5.0,3.18,-6164.05
6.14,425.0,-5.0,-5.0,-7.65,-2836.18
6.15,472.0,-5.0,-5.0,32.67,-14478.25
6.16,329.0,-5.0,-5.0,41.0,-16680.81
6.17,288.0,-5.0,-5.0,25.73,-11974.05
6.18,334.0,-4.0,-4.0,21.54,-10340.77
6.19,-510.0,-4.0,-4.0,27.19,-11813.67
6.2,-537.0,-4.0,-4.0,-69.58,16633.6
6.21,-173.0,-4.0,-4.0,-77.98,19027.48
6.22,-95.0,-4.0,-4.0,-36.57,6852.67
6.23,-204.0,-3.0,-3.0,-24.62,3593.36
6.24,-1081.0,-3.0,-3.0,-36.53,7114.48
6.25,-1020.0,-3.0,-3.0,-138.45,36889.59
6.26,-605.0,-3.0,-3.0,-137.5,36366.27
6.27,-532.0,-3.0,-3.0,-90.37,22361.98
6.28,-637.0,-3.0,-3.0,-79.74,19142.47
6.29,-628.0,-2.0,-2.0,-90.93,22528.93
6.3,-1400.0,-2.0,-2.0,-90.97,22412.04
6.31,-1356.0,-2.0,-2.0,-180.56,48448.77
6.32,-968.0,-2.0,-2.0,-181.31,48319.68
6.33,-874.0,-2.0,-2.0,-137.64,35224.36
6.34,-952.0,-1.0,-1.0,-124.5,31363.05
6.35,-1795.0,-1.0,-1.0,-133.47,33777.38
6.36,-1708.0,-1.0,-1.0,-232.1,62360.21
6.37,-1273.0,-1.0,-1.0,-228.78,60924.87
6.38,-1177.0,-1.0,-1.0,-179.75,46154.35
6.39,-1260.0,-1.0,-1.0,-167.12,42149.66
6.4,-1232.0,0.0,-0.0,-176.33,44763.49
6.41,-1986.0,0.0,-0.0,-174.62,43950.77
6.42,-1926.0,0.0,-0.0,-262.65,69358.55
6.43,-1522.0,0.0,-0.0,-261.95,68636.69
6.44,-1414.0,0.0,-0.0,-216.92,54981.8
6.45,-1478.0,0.0,-0.0,-203.24,50602.8
6.46,-1448.0,0.0,-0.0,-211.05,52543.12
6.47,-1344.0,0.0,-0.0,-209.16,51637.23
6.48,-1275.0,1.0,1.0,-197.51,48096.23
6.49,-2104.0,1.0,1.0,-189.99,45578.11
6.5,-2072.0,1.0,1.0,-286.34,73421.48
6.51,-1646.0,1.0,1.0,-289.42,73787.09
6.52,-1528.0,1.0,1.0,-242.05,59423.38
6.53,-1604.0,1.0,1.0,-227.18,54679.12
6.54,-1582.0,1.0,1.0,-236.34,56999.32
6.55,-1479.0,1.0,1.0,-235.6,56408.59
6.56,-1409.0,1.0,1.0,-224.74,52874.29
6.57,-1381.0,1.0,1.0,-217.24,50354.94
6.58,-1347.0,1.0,1.0,-214.55,49265.55
6.59,-1300.0,1.0,1.0,-211.43,48063.38
6.6,-1257.0,1.0,1.0,-206.74,46413.65
6.61,-1224.0,2.0,2.0,-201.7,44887.22
6.62,-2053.0,2.0,2.0,-198.41,43666.07
6.63,-2026.0,2.0,2.0,-294.85,71586.45
6.64,-1619.0,2.0,2.0,-298.41,72144.41
6.65,-1518.0,2.0,2.0,-253.1,58429.96
6.66,-1604.0,2.0,2.0,-240.18,54298.36
6.67,-1593.0,2.0,2.0,-250.56,57009.5
6.68,-1501.0,2.0,2.0,-250.89,56767.51
6.69,-1442.0,2.0,2.0,-241.31,53634.21
6.7,-1424.0,2.0,2.0,-235.07,51508.5
6.71,-1399.0,2.0,2.0,-233.48,50763.55
6.72,-1360.0,1.0,1.0,-232.09,49877.8
6.73,-465.0,1.0,1.0,-228.36,48539.93
6.74,-434.0,1.0,1.0,-125.5,18264.67
6.75,-787.0,1.0,1.0,-116.39,15630.95
6.76,-836.0,1.0,1.0,-156.53,27404.07
6.77,-700.0,1.0,1.0,-164.48,29672.36
6.78,-667.0,1.0,1.0,-149.47,25216.63
6.79,-717.0,1.0,1.0,-144.89,23849.24
6.8,-736.0,1.0,1.0,-150.56,25484.32
6.81,-718.0,1.0,1.0,-153.14,26204.73
6.82,-709.0,1.0,1.0,-151.33,25636.77
6.83,-716.0,1.0,1.0,-150.3,25301.27
6.84,-720.0,1.0,1.0,-151.11,25505.37
6.85,-719.0,1.0,1.0,-151.8,25675.19
6.86,-717.0,1.0,1.0,-151.76,25628.46
6.87,-718.0,1.0,1.0,-151.68,25574.8
6.88,-720.0,1.0,1.0,-151.91,25608.29
6.89,-720.0,1.0,1.0,-152.18,25655.26
6.9,-720.0,1.0,1.0,-152.34,25670.52
6.91,-721.0,1.0,1.0,-152.48,25678.46
6.92,-722.0,1.0,1.0,-152.66,25699.61
6.93,-722.0,0.0,0.0,-153.56,25726.61
6.94,137.0,0.0,-0.0,-153.71,25753.42
6.95,141.0,0.0,-0.0,-54.4,-3269.82
6.96,-235.0,0.0,-0.0,-47.9,-4938.3
6.97,-310.0,0.0,-0.0,-90.43,7726.1
6.98,-199.0,0.0,-0.0,-100.88,10908.73
6.99,-187.0,0.0,-0.0,-88.24,7320.93
7.0,-258.0,0.0,-0.0,-85.78,6734.1
7.01,-296.0,0.0,-0.0,-93.38,9090.25
7.02,-296.0,0.0,-0.0,-97.8,10495.93
7.03,-304.0,0.0,-0.0,-97.72,10572.69
7.04,-326.0,0.0,-0.0,-98.27,10835.3
7.05,-345.0,0.0,-0.0,-100.55,11595.63
7.06,-357.0,0.0,-0.0,-102.61,12286.11
7.07,-368.0,0.0,-0.0,-103.84,12726.33
7.08,-381.0,0.0,-0.0,-104.94,13126.39
7.09,-393.0,0.0,-0.0,-106.25,13582.65
7.1,-404.0,0.0,-0.0,-107.53,14023.85
7.11,-414.0,0.0,-0.0,-108.62,14406.55
7.12,-423.0,0.0,-0.0,-109.62,14756.78
7.13,-432.0,0.0,-0.0,-110.59,15096.56
7.14,-441.0,-1.0,-1.0,-112.22,15419.96
7.15,411.0,-1.0,-1.0,-113.04,15722.4
7.16,409.0,-1.0,-1.0,-14.34,-13044.65
7.17,25.0,-1.0,-1.0,-8.39,-14475.2
7.18,-55.0,-1.0,-1.0,-51.44,-1589.97
7.19,50.0,-1.0,-1.0,-62.35,1797.44
7.2,57.0,-1.0,-1.0,-50.14,-1600.61
7.21,-17.0,-1.0,-1.0,-48.05,-2011.8
7.22,-59.0,-1.0,-1.0,-56.0,506.78
7.23,-63.0,-1.0,-1.0,-60.73,2062.46
7.24,-74.0,-1.0,-1.0,-60.92,2277.57
7.25,-100.0,-1.0,-1.0,-61.72,2667.71
7.26,-122.0,-1.0,-1.0,-64.21,3545.35
7.27,-137.0,-1.0,-1.0,-66.46,4343.5
7.28,-151.0,-1.0,-1.0,-67.85,4882.43
7.29,-166.0,-1.0,-1.0,-69.09,5372.81
7.3,-180.0,-1.0,-1.0,-70.52,5911.45
7.31,-193.0,-1.0,-1.0,-71.89,6427.67
7.32,-204.0,-1.0,-1.0,-73.06,6878.49
7.33,-215.0,-1.0,-1.0,-74.11,7290.27
7.34,-226.0,-1.0,-1.0,-75.12,7685.52
7.35,-235.0,-1.0,-1.0,-76.07,8058.41
7.36,-244.0,-1.0,-1.0,-76.93,8401.72
7.37,-253.0,-1.0,-1.0,-77.71,8719.04
7.38,-260.0,-1.0,-1.0,-78.44,9015.67
7.39,-268.0,-1.0,-1.0,-79.11,9292.57
7.4,-274.0,-1.0,-1.0,-79.73,9549.51
7.41,-280.0,-1.0,-1.0,-80.29,9787.64
7.42,-286.0,-1.0,-1.0,-80.8,10008.76
7.43,-291.0,-1.0,-1.0,-81.27,10214.05
7.44,-296.0,-1.0,-1.0,-81.69,10404.21
7.45,-301.0,-1.0,-1.0,-82.07,10580.19
7.46,-305.0,-1.0,-1.0,-82.42,10742.89
7.47,-309.0,-1.0,-1.0,-82.73,10893.23
7.48,-313.0,-1.0,-1.0,-83.0,11031.93
7.49,-316.0,-1.0,-1.0,-83.25,11159.7
7.5,-319.0,-1.0,-1.0,-83.46,11277.24
7.51,-322.0,-1.0,-1.0,-83.65,11385.17
7.52,-324.0,-1.0,-1.0,-83.81,11484.13
7.53,-326.0,-1.0,-1.0,-83.95,11574.62
7.54,-329.0,-1.0,-1.0,-84.07,11657.25
7.55,-330.0,-1.0,-1.0,-84.16,11732.45
7.56,-332.0,-1.0,-1.0,-84.24,11800.7
7.57,-334.0,-1.0,-1.0,-84.29,11862.46
7.58,-335.0,-1.0,-1.0,-84.33,11918.07
7.59,-336.0,-1.0,-1.0,-84.36,11967.98
7.6,-337.0,-1.0,-1.0,-84.36,12012.53
7.61,-338.0,-1.0,-1.0,-84.36,12052.05
7.62,-339.0,-1.0,-1.0,-84.34,12086.83
7.63,-340.0,-1.0,-1.0,-84.3,12117.2
7.64,-341.0,-1.0,-1.0,-84.26,12143.42
7.65,-341.0,-1.0,-1.0,-84.2,12165.75
7.66,-342.0,-1.0,-1.0,-84.13,12184.46
7.67,-342.0,-1.0,-1.0,-84.06,12199.72
7.68,-342.0,-1.0,-1.0,-83.97,12211.77
7.69,-342.0,-1.0,-1.0,-83.88,12220.84
7.7,-342.0,-1.0,-1.0,-83.77,12227.14
7.71,-343.0,-1.0,-1.0,-83.66,12230.74
7.72,-342.0,-1.0,-1.0,-83.55,12231.88
7.73,-342.0,-1.0,-1.0,-83.42,12230.68
7.74,-342.0,-1.0,-1.0,-83.29,12227.31
7.75,-342.0,-1.0,-1.0,-83.16,12221.95
7.76,-342.0,-1.0,-1.0,-83.02,12214.67
7.77,-341.0,-1.0,-1.0,-82.87,12205.54
7.78,-341.0,-1.0,-1.0,-82.72,12194.72
7.79,-341.0,-1.0,-1.0,-82.56,12182.39
7.8,-340.0,-1.0,-1.0,-82.41,12168.6
7.81,-340.0,-1.0,-1.0,-82.24,12153.36
7.82,-339.0,-1.0,-1.0,-82.07,12136.83
7.83,-339.0,-1.0,-1.0,-81.9,12119.08
7.84,-338.0,-1.0,-1.0,-81.73,12100.2
7.85,-338.0,0.0,-0.0,-80.85,12080.01
7.86,-1198.0,0.0,-0.0,-80.7,12055.5
7.87,-1202.0,0.0,-0.0,-180.01,41078.6
7.88,-824.0,0.0,-0.0,-186.52,42748.32
7.89,-750.0,0.0,-0.0,-144.0,30086.15
7.9,-861.0,0.0,-0.0,-133.55,26905.22
7.91,-873.0,0.0,-0.0,-146.19,30494.05
7.92,-802.0,0.0,-0.0,-148.66,31081.97
7.93,-764.0,0.0,-0.0,-141.06,28727.08
7.94,-764.0,0.0,-0.0,-136.64,27322.62
7.95,-757.0,0.0,-0.0,-136.73,27246.88
7.96,-734.0,0.0,-0.0,-136.17,26985.21
7.97,-715.0,0.0,-0.0,-133.9,26225.74
7.98,-703.0,0.0,-0.0,-131.85,25536.2
7.99,-692.0,0.0,-0.0,-130.62,25096.78
8.0,-679.0,0.0,-0.0,-129.52,24697.44
8.01,-667.0,0.0,-0.0,-128.21,24241.89
8.02,-656.0,0.0,-0.0,-126.93,23801.34
8.03,-646.0,0.0,-0.0,-125.84,23419.23
8.04,-637.0,0.0,-0.0,-124.85,23069.57
8.05,-628.0,0.0,-0.0,-123.88,22730.37
8.06,-620.0,0.0,-0.0,-122.95,22407.7
8.07,-612.0,0.0,-0.0,-122.1,22109.3
8.08,-604.0,0.0,-0.0,-121.31,21831.79
8.09,-598.0,0.0,-0.0,-120.56,21570.23
8.1,-591.0,0.0,-0.0,-119.86,21323.98
8.11,-585.0,0.0,-0.0,-119.2,21093.55
8.12,-579.0,0.0,-0.0,-118.58,20877.99
8.13,-574.0,0.0,-0.0,-118.0,20675.78
8.14,-569.0,0.0,-0.0,-117.46,20485.99
8.15,-564.0,0.0,-0.0,-116.95,20308.09
8.16,-560.0,0.0,-0.0,-116.48,20141.38
8.17,-556.0,0.0,-0.0,-116.03,19985.1
8.18,-552.0,0.0,-0.0,-115.61,19838.55
8.19,-548.0,0.0,-0.0,-115.22,19701.16
8.2,-545.0,0.0,-0.0,-114.85,19572.34
8.21,-542.0,0.0,-0.0,-114.5,19451.58
8.22,-539.0,0.0,-0.0,-114.18,19338.37
8.23,-536.0,0.0,-0.0,-113.88,19232.23
8.24,-534.0,0.0,-0.0,-113.59,19132.71
8.25,-531.0,0.0,-0.0,-113.33,19039.44
8.26,-529.0,0.0,-0.0,-113.08,18951.95
8.27,-527.0,0.0,-0.0,-112.84,18869.94
8.28,-525.0,0.0,-0.0,-112.62,18793.06
8.29,-523.0,0.0,-0.0,-112.42,18721.0
8.3,-521.0,0.0,-0.0,-112.22,18653.44
8.31,-519.0,0.0,-0.0,-112.04,18590.08
8.32,-518.0,0.0,-0.0,-111.87,18530.67
8.33,-516.0,0.0,-0.0,-111.71,18475.0
8.34,-515.0,0.0,-0.0,-111.56,18422.83
8.35,-514.0,0.0,-0.0,-111.42,18373.9
8.36,-512.0,0.0,-0.0,-111.29,18327.99
8.37,-511.0,0.0,-0.0,-111.17,18284.99
8.38,-510.0,-1.0,-1.0,-111.76,18244.95
8.39,350.0,-1.0,-1.0,-111.62,18210.67
8.4,357.0,-1.0,-1.0,-12.02,-10869.76
8.41,-19.0,-1.0,-1.0,-5.23,-12595.5
8.42,-92.0,-1.0,-1.0,-47.48,11.94
8.43,20.0,-1.0,-1.0,-57.65,3139.34
8.44,33.0,-1.0,-1.0,-44.74,-502.01
8.45,-35.0,-1.0,-1.0,-42.01,-1141.42
8.46,-72.0,-1.0,-1.0,-49.34,1162.96
8.47,-70.0,-1.0,-1.0,-53.5,2517.92
8.48,-77.0,-1.0,-1.0,-53.15,2544.94
8.49,-98.0,-1.0,-1.0,-53.45,2758.69
8.5,-115.0,0.0,-0.0,-54.76,3470.68
8.51,-987.0,0.0,-0.0,-56.6,4110.22
8.52,-1002.0,0.0,-0.0,-157.07,33548.8
8.53,-636.0,0.0,-0.0,-164.61,35595.38
8.54,-574.0,0.0,-0.0,-123.34,23367.67
8.55,-695.0,-1.0,-1.0,-114.82,20607.78
8.56,144.0,-1.0,-1.0,-128.46,24563.82
8.57,210.0,-1.0,-1.0,-32.38,-3560.91
8.58,-136.0,-1.0,-1.0,-19.01,-7285.32
8.59,-218.0,-1.0,-1.0,-57.81,4256.1
8.6,-106.0,-1.0,-1.0,-68.96,7621.05
8.61,-78.0,-1.0,-1.0,-56.33,4009.52
8.62,-136.0,-1.0,-1.0,-52.11,2885.34
8.63,-167.0,0.0,-0.0,-57.42,4758.46
8.64,-1021.0,0.0,-0.0,-61.08,5912.36
8.65,-1026.0,-1.0,-1.0,-160.47,34811.66
8.66,197.0,0.0,-0.0,-166.02,36478.04
8.67,-596.0,0.0,-0.0,-25.53,-4738.08
8.68,-1096.0,0.0,-0.0,-109.33,19905.58
8.69,-811.0,0.0,-0.0,-171.68,38069.6
8.7,-562.0,0.0,-0.0,-142.6,29380.37
8.71,-631.0,0.0,-0.0,-112.7,20523.52
8.72,-719.0,0.0,-0.0,-119.24,22388.56
8.73,-685.0,0.0,-0.0,-130.02,25478.84
8.74,-630.0,0.0,-0.0,-126.85,24466.05
8.75,-624.0,0.0,-0.0,-120.64,22575.06
8.76,-631.0,0.0,-0.0,-119.77,22261.36
8.77,-622.0,0.0,-0.0,-120.76,22494.18
8.78,-606.0,0.0,-0.0,-119.9,22186.15
8.79,-597.0,0.0,-0.0,-118.19,21632.73
8.8,-591.0,0.0,-0.0,-117.21,21295.95
8.81,-585.0,0.0,-0.0,-116.71,21104.57
8.82,-577.0,0.0,-0.0,-116.04,20865.56
8.83,-570.0,0.0,-0.0,-115.22,20585.75
8.84,-564.0,0.0,-0.0,-114.52,20341.35
8.85,-559.0,0.0,-0.0,-113.94,20136.31
8.86,-553.0,0.0,-0.0,-113.38,19939.4
8.87,-548.0,0.0,-0.0,-112.82,19744.74
8.88,-544.0,0.0,-0.0,-112.3,19563.07
8.89,-539.0,0.0,-0.0,-111.82,19396.83
8.9,-535.0,0.0,-0.0,-111.38,19241.05
8.91,-531.0,0.0,-0.0,-110.96,19093.41
8.92,-528.0,0.0,-0.0,-110.56,18954.79
8.93,-524.0,0.0,-0.0,-110.19,18825.46
8.94,-521.0,0.0,-0.0,-109.84,18704.34
8.95,-518.0,0.0,-0.0,-109.52,18590.56
8.96,-515.0,0.0,-0.0,-109.21,18483.82
8.97,-513.0,0.0,-0.0,-108.93,18383.82
8.98,-510.0,0.0,-0.0,-108.66,18290.12
8.99,-508.0,0.0,-0.0,-108.41,18202.24
9.0,-506.0,0.0,-0.0,-108.17,18119.83
9.01,-504.0,0.0,-0.0,-107.95,18042.57
9.02,-502.0,0.0,-0.0,-107.75,17970.15
9.03,-500.0,0.0,-0.0,-107.55,17902.25
9.04,-498.0,0.0,-0.0,-107.37,17838.59
9.05,-497.0,0.0,-0.0,-107.2,17778.92
9.06,-495.0,0.0,-0.0,-107.04,17722.97
9.07,-494.0,0.0,-0.0,-106.89,17670.53
9.08,-493.0,0.0,-0.0,-106.75,17621.34
9.09,-491.0,0.0,-0.0,-106.62,17575.26
9.1,-490.0,0.0,-0.0,-106.49,17532.04
9.11,-489.0,0.0,-0.0,-106.38,17491.53
9.12,-488.0,0.0,-0.0,-106.27,17453.51
9.13,-487.0,0.0,-0.0,-106.17,17417.9
9.14,-486.0,0.0,-0.0,-106.07,17384.53
9.15,-486.0,0.0,-0.0,-105.98,17353.22
9.16,-485.0,0.0,-0.0,-105.9,17323.88
9.17,-484.0,0.0,-0.0,-105.82,17296.36
9.18,-483.0,0.0,-0.0,-105.75,17270.55
9.19,-483.0,0.0,-0.0,-105.68,17246.36
9.2,-482.0,0.0,-0.0,-105.61,17223.71
9.21,-482.0,-1.0,-1.0,-106.25,17202.72
9.22,379.0,-1.0,-1.0,-106.16,17186.34
9.23,384.0,-1.0,-1.0,-6.61,-11877.34
9.24,8.0,-1.0,-1.0,0.13,-13587.36
9.25,-65.0,-1.0,-1.0,-42.16,-965.18
9.26,46.0,-1.0,-1.0,-52.37,2176.06
9.27,59.0,0.0,-0.0,-38.8,-1452.61
9.28,-870.0,0.0,-0.0,-36.13,-2083.44
9.29,-912.0,0.0,-0.0,-142.99,29277.35
9.3,-534.0,0.0,-0.0,-153.87,32335.46
9.31,-466.0,0.0,-0.0,-111.21,19733.91
9.32,-599.0,0.0,-0.0,-101.29,16800.38
9.33,-630.0,0.0,-0.0,-116.16,21135.34
9.34,-571.0,0.0,-0.0,-120.65,22400.45
9.35,-544.0,0.0,-0.0,-114.24,20473.31
9.36,-556.0,0.0,-0.0,-110.9,19457.16
9.37,-561.0,0.0,-0.0,-112.27,19826.68
9.38,-549.0,0.0,-0.0,-112.96,19995.93
9.39,-539.0,-1.0,-1.0,-112.45,19609.83
9.4,323.0,0.0,-0.0,-110.63,19264.7
9.41,-529.0,0.0,-0.0,-10.89,-9891.95
9.42,-907.0,0.0,-0.0,-103.49,17376.4
9.43,-599.0,-1.0,-1.0,-152.75,31543.62
9.44,450.0,0.0,-0.0,-119.42,21895.39
9.45,-501.0,0.0,-0.0,3.48,-14050.42
9.46,-962.0,0.0,-0.0,-99.19,16193.12
9.47,-623.0,0.0,-0.0,-157.95,33352.23
9.48,-397.0,0.0,-0.0,-122.36,22807.19
9.49,-501.0,0.0,-0.0,-94.48,14606.31
9.5,-595.0,0.0,-0.0,-105.03,17699.83
9.51,-558.0,0.0,-0.0,-116.56,21051.49
9.52,-510.0,0.0,-0.0,-112.92,19946.75
9.53,-515.0,0.0,-0.0,-107.36,18289.0
9.54,-529.0,0.0,-0.0,-107.67,18361.48
9.55,-524.0,0.0,-0.0,-109.4,18846.54
9.56,-513.0,0.0,-0.0,-108.96,18696.87
9.57,-510.0,0.0,-0.0,-107.77,18327.49
9.58,-510.0,0.0,-0.0,-107.39,18198.08
9.59,-508.0,0.0,-0.0,-107.42,18190.56
9.6,-504.0,0.0,-0.0,-107.2,18109.02
9.61,-501.0,0.0,-0.0,-106.81,17979.46
9.62,-499.0,0.0,-0.0,-106.52,17882.15
9.63,-497.0,0.0,-0.0,-106.34,17814.57
9.64,-495.0,0.0,-0.0,-106.14,17744.04
9.65,-493.0,0.0,-0.0,-105.92,17667.75
9.66,-491.0,0.0,-0.0,-105.72,17598.03
9.67,-490.0,0.0,-0.0,-105.54,17536.9
9.68,-488.0,0.0,-0.0,-105.38,17479.32
9.69,-487.0,0.0,-0.0,-105.22,17423.64
9.7,-485.0,0.0,-0.0,-105.07,17371.35
9.71,-484.0,0.0,-0.0,-104.93,17323.02
9.72,-483.0,0.0,-0.0,-104.8,17277.8
9.73,-482.0,0.0,-0.0,-104.68,17235.11
9.74,-481.0,0.0,-0.0,-104.57,17195.06
9.75,-480.0,0.0,-0.0,-104.46,17157.59
9.76,-479.0,0.0,-0.0,-104.36,17122.5
9.77,-478.0,0.0,-0.0,-104.27,17089.57
9.78,-477.0,0.0,-0.0,-104.18,17058.68
9.79,-477.0,0.0,-0.0,-104.1,17029.76
9.8,-476.0,0.0,-0.0,-104.02,17002.64
9.81,-475.0,0.0,-0.0,-103.95,16977.17
9.82,-475.0,0.0,-0.0,-103.88,16953.32
9.83,-474.0,-1.0,-1.0,-104.52,16931.22
9.84,386.0,-1.0,-1.0,-104.42,16913.8
9.85,392.0,-1.0,-1.0,-4.87,-12150.8
9.86,15.0,-1.0,-1.0,1.87,-13861.7
9.87,-57.0,-1.0,-1.0,-40.42,-1240.4
9.88,54.0,0.0,-0.0,-49.92,1899.75
9.89,-792.0,0.0,-0.0,-37.08,-1732.93
9.9,-867.0,0.0,-0.0,-133.87,26684.09
9.91,-527.0,0.0,-0.0,-147.93,30691.71
9.92,-452.0,0.0,-0.0,-109.77,19418.1
9.93,-570.0,0.0,-0.0,-99.2,16298.0
9.94,-604.0,0.0,-0.0,-112.36,20134.53
