Time,U,Y,X1,X2
16.73,-3.0,0.0,-0.0,-0.2
16.74,-3.0,0.0,-0.0,-0.2
16.75,-3.0,0.0,-0.0,-0.2
16.76,-3.0,0.0,-0.0,-0.2
16.77,-3.0,0.0,-0.0,-0.19
16.78,-3.0,0.0,-0.0,-0.19
16.79,-3.0,0.0,-0.0,-0.19
16.8,-3.0,0.0,-0.0,-0.19
16.81,-4.0,0.0,-0.0,-0.19
16.82,-4.0,0.0,-0.0,-0.19
16.83,-4.0,0.0,-0.0,-0.18
16.84,-4.0,0.0,-0.0,-0.18
16.85,-4.0,0.0,-0.0,-0.18
16.86,-4.0,0.0,-0.0,-0.18
16.87,-4.0,0.0,-0.0,-0.18
16.88,-4.0,0.0,-0.0,-0.18
16.89,-4.0,0.0,-0.0,-0.18
16.9,-4.0,0.0,-0.0,-0.18
16.91,-4.0,0.0,-0.0,-0.17
16.92,-4.0,0.0,-0.0,-0.17
16.93,-4.0,0.0,-0.0,-0.17
16.94,-4.0,0.0,-0.0,-0.17
16.95,-4.0,0.0,-0.0,-0.17
16.96,-4.0,0.0,-0.0,-0.17
16.97,-4.0,0.0,-0.0,-0.17
16.98,-4.0,0.0,-0.0,-0.17
16.99,-4.0,0.0,-0.0,-0.16
17.0,-4.0,0.0,-0.0,-0.16
17.01,-5.0,0.0,-0.0,-0.16
17.02,-5.0,0.0,-0.0,-0.16
17.03,-5.0,0.0,-0.0,-0.16
17.04,-5.0,0.0,-0.0,-0.16
17.05,-5.0,0.0,-0.0,-0.16
17.06,-5.0,0.0,-0.0,-0.16
17.07,-5.0,0.0,-0.0,-0.15
17.08,-5.0,0.0,-0.0,-0.15
17.09,-5.0,0.0,-0.0,-0.15
17.1,-5.0,0.0,-0.0,-0.15
17.11,-5.0,0.0,-0.0,-0.15
17.12,-5.0,0.0,-0.0,-0.15
17.13,-5.0,0.0,-0.0,-0.15
17.14,-5.0,0.0,-0.0,-0.15
17.15,-5.0,0.0,-0.0,-0.15
17.16,-5.0,0.0,-0.0,-0.15
17.17,-5.0,0.0,-0.0,-0.15
17.18,-5.0,0.0,-0.0,-0.14
17.19,-5.0,0.0,-0.0,-0.14
17.2,-5.0,0.0,-0.0,-0.14
17.21,-5.0,0.0,-0.0,-0.14
17.22,-5.0,0.0,-0.0,-0.14
17.23,-5.0,0.0,-0.0,-0.14
17.24,-5.0,0.0,-0.0,-0.14
17.25,-5.0,0.0,-0.0,-0.14
17.26,-5.0,0.0,-0.0,-0.14
17.27,-5.0,0.0,-0.0,-0.14
17.28,-5.0,0.0,-0.0,-0.14
17.29,-5.0,0.0,-0.0,-0.14
17.3,-6.0,0.0,-0.0,-0.13
17.31,-6.0,0.0,-0.0,-0.13
17.32,-6.0,0.0,-0.0,-0.13
17.33,-6.0,0.0,-0.0,-0.13
17.34,-6.0,0.0,-0.0,-0.13
17.35,-6.0,0.0,-0.0,-0.13
17.36,-6.0,0.0,-0.0,-0.13
17.37,-6.0,0.0,-0.0,-0.13
17.38,-6.0,0.0,-0.0,-0.13
17.39,-6.0,0.0,-0.0,-0.13
17.4,-6.0,0.0,-0.0,-0.13
17.41,-6.0,0.0,-0.0,-0.13
17.42,-6.0,0.0,-0.0,-0.13
17.43,-6.0,0.0,-0.0,-0.13
17.44,-6.0,0.0,-0.0,-0.12
17.45,-6.0,0.0,-0.0,-0.12
17.46,-6.0,0.0,-0.0,-0.12
17.47,-6.0,0.0,-0.0,-0.12
17.48,-6.0,0.0,-0.0,-0.12
17.49,-6.0,0.0,-0.0,-0.12
17.5,-6.0,0.0,-0.0,-0.12
17.51,-6.0,0.0,-0.0,-0.12
17.52,-6.0,0.0,-0.0,-0.12
17.53,-6.0,0.0,-0.0,-0.12
17.54,-6.0,0.0,-0.0,-0.12
17.55,-6.0,0.0,-0.0,-0.12
17.56,-6.0,0.0,-0.0,-0.12
17.57,-6.0,0.0,-0.0,-0.12
17.58,-6.0,0.0,-0.0,-0.12
17.59,-6.0,0.0,-0.0,-0.12
17.6,-6.0,0.0,-0.0,-0.12
17.61,-6.0,0.0,-0.0,-0.12
17.62,-6.0,0.0,-0.0,-0.11
17.63,-6.0,0.0,-0.0,-0.11
17.64,-6.0,0.0,-0.0,-0.11
17.65,-6.0,0.0,-0.0,-0.11
17.66,-6.0,0.0,-0.0,-0.11
17.67,-6.0,0.0,-0.0,-0.11
17.68,-6.0,0.0,-0.0,-0.11
17.69,-6.0,0.0,-0.0,-0.11
17.7,-6.0,0.0,-0.0,-0.11
17.71,-6.0,0.0,-0.0,-0.11
17.72,-6.0,0.0,-0.0,-0.11
17.73,-6.0,0.0,-0.0,-0.11
17.74,-6.0,0.0,-0.0,-0.11
17.75,-6.0,0.0,-0.0,-0.11
17.76,-6.0,0.0,-0.0,-0.11
17.77,-6.0,0.0,-0.0,-0.11
17.78,-7.0,0.0,-0.0,-0.11
17.79,-7.0,0.0,-0.0,-0.11
17.8,-7.0,0.0,-0.0,-0.11
17.81,-7.0,0.0,-0.0,-0.11
17.82,-7.0,0.0,-0.0,-0.11
17.83,-7.0,0.0,-0.0,-0.11
17.84,-7.0,0.0,-0.0,-0.11
17.85,-7.0,0.0,-0.0,-0.11
17.86,-7.0,0.0,-0.0,-0.1
17.87,-7.0,0.0,-0.0,-0.1
17.88,-7.0,0.0,-0.0,-0.1
17.89,-7.0,0.0,-0.0,-0.1
17.9,-7.0,0.0,-0.0,-0.1
17.91,-7.0,0.0,-0.0,-0.1
17.92,-7.0,0.0,-0.0,-0.1
17.93,-7.0,0.0,-0.0,-0.1
17.94,-7.0,0.0,-0.0,-0.1
17.95,-7.0,0.0,-0.0,-0.1
17.96,-7.0,0.0,-0.0,-0.1
17.97,-7.0,0.0,-0.0,-0.1
17.98,-7.0,0.0,-0.0,-0.1
17.99,-7.0,0.0,-0.0,-0.1
18.0,-7.0,0.0,-0.0,-0.1
18.01,-7.0,0.0,-0.0,-0.1
18.02,-7.0,0.0,-0.0,-0.1
18.03,-7.0,0.0,-0.0,-0.1
18.04,-7.0,0.0,-0.0,-0.1
18.05,-7.0,0.0,-0.0,-0.1
18.06,-7.0,0.0,-0.0,-0.1
18.07,-7.0,0.0,-0.0,-0.1
18.08,-7.0,0.0,-0.0,-0.1
18.09,-7.0,0.0,-0.0,-0.1
18.1,-7.0,0.0,-0.0,-0.1
18.11,-7.0,0.0,-0.0,-0.1
18.12,-7.0,0.0,-0.0,-0.1
18.13,-7.0,0.0,-0.0,-0.1
18.14,-7.0,0.0,-0.0,-0.1
18.15,-7.0,0.0,-0.0,-0.1
18.16,-7.0,0.0,-0.0,-0.1
18.17,-7.0,0.0,-0.0,-0.1
18.18,-7.0,0.0,-0.0,-0.1
18.19,-7.0,0.0,-0.0,-0.1
18.2,-7.0,0.0,-0.0,-0.1
18.21,-7.0,0.0,-0.0,-0.1
18.22,-7.0,0.0,-0.0,-0.1
18.23,-7.0,0.0,-0.0,-0.09
18.24,-7.0,0.0,-0.0,-0.09
18.25,-7.0,0.0,-0.0,-0.09
18.26,-7.0,0.0,-0.0,-0.09
18.27,-7.0,0.0,-0.0,-0.09
18.28,-7.0,0.0,-0.0,-0.09
18.29,-7.0,0.0,-0.0,-0.09
18.3,-7.0,0.0,-0.0,-0.09
18.31,-7.0,0.0,-0.0,-0.09
18.32,-7.0,0.0,-0.0,-0.09
18.33,-7.0,0.0,-0.0,-0.09
18.34,-7.0,0.0,-0.0,-0.09
18.35,-7.0,0.0,-0.0,-0.09
18.36,-7.0,0.0,-0.0,-0.09
18.37,-7.0,0.0,-0.0,-0.09
18.38,-7.0,0.0,-0.0,-0.09
18.39,-7.0,0.0,-0.0,-0.09
18.4,-7.0,0.0,-0.0,-0.09
18.41,-7.0,0.0,-0.0,-0.09
18.42,-7.0,0.0,-0.0,-0.09
18.43,-7.0,0.0,-0.0,-0.09
18.44,-7.0,0.0,-0.0,-0.09
18.45,-7.0,0.0,-0.0,-0.09
18.46,-7.0,0.0,-0.0,-0.09
18.47,-7.0,0.0,-0.0,-0.09
18.48,-7.0,0.0,-0.0,-0.09
18.49,-7.0,0.0,-0.0,-0.09
18.5,-7.0,0.0,-0.0,-0.09
18.51,-7.0,0.0,-0.0,-0.09
18.52,-7.0,0.0,-0.0,-0.09
18.53,-7.0,0.0,-0.0,-0.09
18.54,-7.0,0.0,-0.0,-0.09
18.55,-7.0,0.0,-0.0,-0.09
18.56,-7.0,0.0,-0.0,-0.09
18.57,-7.0,0.0,-0.0,-0.09
18.58,-7.0,0.0,-0.0,-0.09
18.59,-7.0,0.0,-0.0,-0.09
18.6,-7.0,0.0,-0.0,-0.09
18.61,-7.0,0.0,-0.0,-0.09
18.62,-7.0,0.0,-0.0,-0.09
18.63,-7.0,0.0,-0.0,-0.09
18.64,-7.0,0.0,-0.0,-0.09
18.65,-7.0,0.0,-0.0,-0.09
18.66,-7.0,0.0,-0.0,-0.09
18.67,-7.0,0.0,-0.0,-0.09
18.68,-7.0,0.0,-0.0,-0.09
18.69,-7.0,0.0,-0.0,-0.09
18.7,-7.0,0.0,-0.0,-0.09
18.71,-7.0,0.0,-0.0,-0.09
18.72,-7.0,0.0,-0.0,-0.09
18.73,-7.0,0.0,-0.0,-0.09
18.74,-7.0,0.0,-0.0,-0.09
18.75,-7.0,0.0,-0.0,-0.09
18.76,-7.0,0.0,-0.0,-0.09
18.77,-7.0,0.0,-0.0,-0.09
18.78,-7.0,0.0,-0.0,-0.09
18.79,-7.0,0.0,-0.0,-0.09
18.8,-7.0,0.0,-0.0,-0.09
18.81,-7.0,0.0,-0.0,-0.09
18.82,-7.0,0.0,-0.0,-0.09
18.83,-7.0,0.0,-0.0,-0.09
18.84,-7.0,0.0,-0.0,-0.09
18.85,-7.0,0.0,-0.0,-0.09
18.86,-7.0,0.0,-0.0,-0.09
18.87,-7.0,0.0,-0.0,-0.09
18.88,-7.0,0.0,-0.0,-0.09
18.89,-7.0,0.0,-0.0,-0.09
18.9,-7.0,0.0,-0.0,-0.09
18.91,-7.0,0.0,-0.0,-0.09
18.92,-7.0,0.0,-0.0,-0.09
18.93,-7.0,0.0,-0.0,-0.09
18.94,-7.0,0.0,-0.0,-0.09
18.95,-7.0,0.0,-0.0,-0.09
18.96,-7.0,0.0,-0.0,-0.09
18.97,-7.0,0.0,-0.0,-0.09
18.98,-7.0,0.0,-0.0,-0.09
18.99,-7.0,0.0,-0.0,-0.09
19.0,-7.0,0.0,-0.0,-0.09
19.01,-7.0,0.0,-0.0,-0.09
19.02,-7.0,0.0,-0.0,-0.09
19.03,-7.0,0.0,-0.0,-0.08
19.04,-7.0,0.0,-0.0,-0.08
19.05,-7.0,0.0,-0.0,-0.08
19.06,-7.0,0.0,-0.0,-0.08
19.07,-7.0,0.0,-0.0,-0.08
19.08,-7.0,0.0,-0.0,-0.08
19.09,-7.0,0.0,-0.0,-0.08
19.1,-7.0,0.0,-0.0,-0.08
19.11,-7.0,0.0,-0.0,-0.08
19.12,-7.0,0.0,-0.0,-0.08
19.13,-7.0,0.0,-0.0,-0.08
19.14,-7.0,0.0,-0.0,-0.08
19.15,-7.0,0.0,-0.0,-0.08
19.16,-7.0,0.0,-0.0,-0.08
19.17,-7.0,0.0,-0.0,-0.08
19.18,-7.0,0.0,-0.0,-0.08
19.19,-7.0,0.0,-0.0,-0.08
19.2,-7.0,0.0,-0.0,-0.08
19.21,-7.0,0.0,-0.0,-0.08
19.22,-7.0,0.0,-0.0,-0.08
19.23,-7.0,0.0,-0.0,-0.08
19.24,-7.0,0.0,-0.0,-0.08
19.25,-7.0,0.0,-0.0,-0.08
19.26,-7.0,0.0,-0.0,-0.08
19.27,-7.0,0.0,-0.0,-0.08
19.28,-7.0,0.0,-0.0,-0.08
19.29,-7.0,0.0,-0.0,-0.08
19.3,-7.0,0.0,-0.0,-0.08
19.31,-7.0,0.0,-0.0,-0.08
19.32,-7.0,0.0,-0.0,-0.08
19.33,-7.0,0.0,-0.0,-0.08
19.34,-7.0,0.0,-0.0,-0.08
19.35,-7.0,0.0,-0.0,-0.08
19.36,-7.0,0.0,-0.0,-0.08
19.37,-7.0,0.0,-0.0,-0.08
19.38,-7.0,0.0,-0.0,-0.08
19.39,-7.0,0.0,-0.0,-0.08
19.4,-7.0,0.0,-0.0,-0.08
19.41,-7.0,0.0,-0.0,-0.08
19.42,-7.0,0.0,-0.0,-0.08
19.43,-7.0,0.0,-0.0,-0.08
19.44,-7.0,0.0,-0.0,-0.08
19.45,-7.0,0.0,-0.0,-0.08
19.46,-7.0,0.0,-0.0,-0.08
19.47,-7.0,0.0,-0.0,-0.08
19.48,-7.0,0.0,-0.0,-0.08
19.49,-7.0,0.0,-0.0,-0.08
19.5,-7.0,0.0,-0.0,-0.08
19.51,-7.0,0.0,-0.0,-0.08
19.52,-7.0,0.0,-0.0,-0.08
19.53,-7.0,0.0,-0.0,-0.08
19.54,-7.0,0.0,-0.0,-0.08
19.55,-7.0,0.0,-0.0,-0.08
19.56,-7.0,0.0,-0.0,-0.08
19.57,-7.0,0.0,-0.0,-0.08
19.58,-7.0,0.0,-0.0,-0.08
19.59,-7.0,0.0,-0.0,-0.08
19.6,-7.0,0.0,-0.0,-0.08
19.61,-7.0,0.0,-0.0,-0.08
19.62,-7.0,0.0,-0.0,-0.08
19.63,-7.0,0.0,-0.0,-0.08
19.64,-7.0,0.0,-0.0,-0.08
19.65,-7.0,0.0,-0.0,-0.08
19.66,-7.0,0.0,-0.0,-0.08
19.67,-7.0,0.0,-0.0,-0.08
19.68,-7.0,0.0,-0.0,-0.08
19.69,-7.0,0.0,-0.0,-0.08
19.7,-7.0,0.0,-0.0,-0.08
19.71,-7.0,0.0,-0.0,-0.08
19.72,-7.0,0.0,-0.0,-0.08
19.73,-7.0,0.0,-0.0,-0.08
19.74,-7.0,0.0,-0.0,-0.08
19.75,-7.0,0.0,-0.0,-0.08
19.76,-7.0,0.0,-0.0,-0.08
19.77,-7.0,0.0,-0.0,-0.08
19.78,-7.0,0.0,-0.0,-0.08
19.79,-7.0,0.0,-0.0,-0.08
19.8,-7.0,0.0,-0.0,-0.08
19.81,-7.0,0.0,-0.0,-0.08
19.82,-7.0,0.0,-0.0,-0.08
19.83,-7.0,0.0,-0.0,-0.08
19.84,-7.0,0.0,-0.0,-0.08
19.85,-7.0,0.0,-0.0,-0.08
19.86,-7.0,0.0,-0.0,-0.08
19.87,-7.0,0.0,-0.0,-0.08
19.88,-7.0,0.0,-0.0,-0.08
19.89,-7.0,0.0,-0.0,-0.08
19.9,-7.0,0.0,-0.0,-0.08
19.91,-7.0,0.0,-0.0,-0.08
19.92,-7.0,0.0,-0.0,-0.08
19.93,-7.0,0.0,-0.0,-0.08
19.94,-7.0,0.0,-0.0,-0.08
19.95,-7.0,0.0,-0.0,-0.08
19.96,-7.0,0.0,-0.0,-0.08
19.97,-7.0,0.0,-0.0,-0.08
19.98,-7.0,0.0,-0.0,-0.08
19.99,-7.0,0.0,-0.0,-0.08
20.0,-7.0,0.0,-0.0,-0.08
20.01,-7.0,0.0,-0.0,-0.08
20.02,-7.0,0.0,-0.0,-0.08
20.03,-7.0,0.0,-0.0,-0.08
20.04,-7.0,0.0,-0.0,-0.08
20.05,-7.0,0.0,-0.0,-0.08
20.06,-7.0,0.0,-0.0,-0.08
20.07,-7.0,0.0,-0.0,-0.08
20.08,-7.0,0.0,-0.0,-0.08
20.09,-7.0,0.0,-0.0,-0.08
20.1,-7.0,0.0,-0.0,-0.08
20.11,-7.0,0.0,-0.0,-0.08
20.12,-7.0,0.0,-0.0,-0.08
20.13,-7.0,0.0,-0.0,-0.08
20.14,-7.0,0.0,-0.0,-0.08
20.15,-7.0,0.0,-0.0,-0.08
20.16,-7.0,0.0,-0.0,-0.08
20.17,-8.0,0.0,-0.0,-0.08
20.18,-8.0,0.0,-0.0,-0.08
20.19,-8.0,0.0,-0.0,-0.08
20.2,-8.0,0.0,-0.0,-0.08
20.21,-8.0,0.0,-0.0,-0.08
20.22,-8.0,0.0,-0.0,-0.08
20.23,-8.0,0.0,-0.0,-0.08
20.24,-8.0,0.0,-0.0,-0.08
20.25,-8.0,0.0,-0.0,-0.08
20.26,-8.0,0.0,-0.0,-0.08
20.27,-8.0,0.0,-0.0,-0.08
20.28,-8.0,0.0,-0.0,-0.08
20.29,-8.0,0.0,-0.0,-0.08
20.3,-8.0,0.0,-0.0,-0.08
20.31,-8.0,0.0,-0.0,-0.08
20.32,-8.0,0.0,-0.0,-0.08
20.33,-8.0,0.0,-0.0,-0.08
20.34,-8.0,0.0,-0.0,-0.08
20.35,-8.0,0.0,-0.0,-0.08
20.36,-8.0,0.0,-0.0,-0.08
20.37,-8.0,0.0,-0.0,-0.08
20.38,-8.0,0.0,-0.0,-0.08
20.39,-8.0,0.0,-0.0,-0.08
20.4,-8.0,0.0,-0.0,-0.08
20.41,-8.0,0.0,-0.0,-0.08
20.42,-8.0,0.0,-0.0,-0.08
20.43,-8.0,0.0,-0.0,-0.08
20.44,-8.0,0.0,-0.0,-0.08
20.45,-8.0,0.0,-0.0,-0.08
20.46,-8.0,0.0,-0.0,-0.08
20.47,-8.0,0.0,-0.0,-0.08
20.48,-8.0,0.0,-0.0,-0.08
20.49,-8.0,0.0,-0.0,-0.08
20.5,-8.0,0.0,-0.0,-0.08
20.51,-8.0,0.0,-0.0,-0.08
20.52,-8.0,0.0,-0.0,-0.08
20.53,-8.0,0.0,-0.0,-0.08
20.54,-8.0,0.0,-0.0,-0.08
20.55,-8.0,0.0,-0.0,-0.08
20.56,-8.0,0.0,-0.0,-0.08
20.57,-8.0,0.0,-0.0,-0.08
20.58,-8.0,0.0,-0.0,-0.08
20.59,-8.0,0.0,-0.0,-0.08
20.6,-8.0,0.0,-0.0,-0.08
20.61,-8.0,0.0,-0.0,-0.08
20.62,-8.0,0.0,-0.0,-0.08
20.63,-8.0,0.0,-0.0,-0.08
20.64,-8.0,0.0,-0.0,-0.08
20.65,-8.0,0.0,-0.0,-0.08
20.66,-8.0,0.0,-0.0,-0.08
20.67,-8.0,0.0,-0.0,-0.08
20.68,-8.0,0.0,-0.0,-0.08
20.69,-8.0,0.0,-0.0,-0.08
20.7,-8.0,0.0,-0.0,-0.08
20.71,-8.0,0.0,-0.0,-0.08
20.72,-8.0,0.0,-0.0,-0.08
20.73,-8.0,0.0,-0.0,-0.08
20.74,-8.0,0.0,-0.0,-0.08
20.75,-8.0,0.0,-0.0,-0.08
20.76,-8.0,0.0,-0.0,-0.08
20.77,-8.0,0.0,-0.0,-0.08
20.78,-8.0,0.0,-0.0,-0.08
20.79,-8.0,0.0,-0.0,-0.08
20.8,-8.0,0.0,-0.0,-0.08
20.81,-8.0,0.0,-0.0,-0.08
20.82,-8.0,0.0,-0.0,-0.08
20.83,-8.0,0.0,-0.0,-0.08
20.84,-8.0,0.0,-0.0,-0.08
20.85,-8.0,0.0,-0.0,-0.08
20.86,-8.0,0.0,-0.0,-0.08
20.87,-8.0,0.0,-0.0,-0.08
20.88,-8.0,0.0,-0.0,-0.08
20.89,-8.0,0.0,-0.0,-0.08
20.9,-8.0,0.0,-0.0,-0.08
20.91,-8.0,0.0,-0.0,-0.08
20.92,-8.0,0.0,-0.0,-0.08
20.93,-8.0,0.0,-0.0,-0.08
20.94,-8.0,0.0,-0.0,-0.08
20.95,-8.0,0.0,-0.0,-0.08
20.96,-8.0,0.0,-0.0,-0.08
20.97,-8.0,0.0,-0.0,-0.08
20.98,-8.0,0.0,-0.0,-0.08
20.99,-8.0,0.0,-0.0,-0.08
21.0,-8.0,0.0,-0.0,-0.08
21.01,-8.0,0.0,-0.0,-0.08
21.02,-8.0,0.0,-0.0,-0.08
21.03,-8.0,0.0,-0.0,-0.08
21.04,-8.0,0.0,-0.0,-0.08
21.05,-8.0,0.0,-0.0,-0.08
21.06,-8.0,0.0,-0.0,-0.08
21.07,-8.0,0.0,-0.0,-0.08
21.08,-8.0,0.0,-0.0,-0.08
21.09,-8.0,0.0,-0.0,-0.08
21.1,-8.0,0.0,-0.0,-0.08
21.11,-8.0,0.0,-0.0,-0.08
21.12,-8.0,0.0,-0.0,-0.08
21.13,-8.0,0.0,-0.0,-0.08
21.14,-8.0,0.0,-0.0,-0.08
21.15,-8.0,0.0,-0.0,-0.08
21.16,-8.0,0.0,-0.0,-0.08
21.17,-8.0,0.0,-0.0,-0.08
21.18,-8.0,0.0,-0.0,-0.08
21.19,-8.0,0.0,-0.0,-0.08
21.2,-8.0,0.0,-0.0,-0.08
21.21,-8.0,0.0,-0.0,-0.08
21.22,-8.0,0.0,-0.0,-0.08
21.23,-8.0,0.0,-0.0,-0.08
21.24,-8.0,0.0,-0.0,-0.08
21.25,-8.0,0.0,-0.0,-0.08
21.26,-8.0,0.0,-0.0,-0.08
21.27,-8.0,0.0,-0.0,-0.08
21.28,-8.0,0.0,-0.0,-0.08
21.29,-8.0,0.0,-0.0,-0.08
21.3,-8.0,0.0,-0.0,-0.08
21.31,-8.0,0.0,-0.0,-0.08
21.32,-8.0,0.0,-0.0,-0.08
21.33,-8.0,0.0,-0.0,-0.08
21.34,-8.0,0.0,-0.0,-0.08
21.35,-8.0,0.0,-0.0,-0.08
21.36,-8.0,0.0,-0.0,-0.08
21.37,-8.0,0.0,-0.0,-0.08
21.38,-8.0,0.0,-0.0,-0.08
21.39,-8.0,0.0,-0.0,-0.08
21.4,-8.0,0.0,-0.0,-0.08
21.41,-8.0,0.0,-0.0,-0.08
21.42,-8.0,0.0,-0.0,-0.08
21.43,-8.0,0.0,-0.0,-0.08
21.44,-8.0,0.0,-0.0,-0.08
21.45,-8.0,0.0,-0.0,-0.08
21.46,-8.0,0.0,-0.0,-0.08
21.47,-8.0,0.0,-0.0,-0.08
21.48,-8.0,0.0,-0.0,-0.08
21.49,-8.0,0.0,-0.0,-0.08
21.5,-8.0,0.0,-0.0,-0.08
21.51,-8.0,0.0,-0.0,-0.08
21.52,-8.0,0.0,-0.0,-0.08
21.53,-8.0,0.0,-0.0,-0.08
21.54,-8.0,0.0,-0.0,-0.08
21.55,-8.0,0.0,-0.0,-0.08
21.56,-8.0,0.0,-0.0,-0.08
21.57,-8.0,0.0,-0.0,-0.08
21.58,-8.0,0.0,-0.0,-0.08
21.59,-8.0,0.0,-0.0,-0.08
21.6,-8.0,0.0,-0.0,-0.08
21.61,-8.0,0.0,-0.0,-0.08
21.62,-8.0,0.0,-0.0,-0.08
21.63,-8.0,0.0,-0.0,-0.08
21.64,-8.0,0.0,-0.0,-0.08
21.65,-8.0,0.0,-0.0,-0.08
21.66,-8.0,0.0,-0.0,-0.08
21.67,-8.0,0.0,-0.0,-0.08
21.68,-8.0,0.0,-0.0,-0.08
21.69,-8.0,0.0,-0.0,-0.08
21.7,-8.0,0.0,-0.0,-0.08
21.71,-8.0,0.0,-0.0,-0.08
21.72,-8.0,0.0,-0.0,-0.08
21.73,-8.0,0.0,-0.0,-0.08
21.74,-8.0,0.0,-0.0,-0.08
21.75,-8.0,0.0,-0.0,-0.08
21.76,-8.0,0.0,-0.0,-0.08
21.77,-8.0,0.0,-0.0,-0.08
21.78,-8.0,0.0,-0.0,-0.08
21.79,-8.0,0.0,-0.0,-0.08
21.8,-8.0,0.0,-0.0,-0.08
21.81,-8.0,0.0,-0.0,-0.08
21.82,-8.0,0.0,-0.0,-0.08
21.83,-8.0,0.0,-0.0,-0.08
21.84,-8.0,0.0,-0.0,-0.08
21.85,-8.0,0.0,-0.0,-0.08
21.86,-8.0,0.0,-0.0,-0.08
21.87,-8.0,0.0,-0.0,-0.08
21.88,-8.0,0.0,-0.0,-0.08
21.89,-8.0,0.0,-0.0,-0.08
21.9,-8.0,0.0,-0.0,-0.08
21.91,-8.0,0.0,-0.0,-0.08
21.92,-8.0,0.0,-0.0,-0.08
21.93,-8.0,0.0,-0.0,-0.08
21.94,-8.0,0.0,-0.0,-0.08
21.95,-8.0,0.0,-0.0,-0.08
21.96,-8.0,0.0,-0.0,-0.08
21.97,-8.0,0.0,-0.0,-0.08
21.98,-8.0,0.0,-0.0,-0.08
21.99,-8.0,0.0,-0.0,-0.08
22.0,-8.0,0.0,-0.0,-0.08
22.01,-8.0,0.0,-0.0,-0.08
22.02,-8.0,0.0,-0.0,-0.08
22.03,-8.0,0.0,-0.0,-0.08
22.04,-8.0,0.0,-0.0,-0.08
22.05,-8.0,0.0,-0.0,-0.08
22.06,-8.0,0.0,-0.0,-0.08
22.07,-8.0,0.0,-0.0,-0.08
22.08,-8.0,0.0,-0.0,-0.08
22.09,-8.0,0.0,-0.0,-0.08
22.1,-8.0,0.0,-0.0,-0.08
22.11,-8.0,0.0,-0.0,-0.08
22.12,-8.0,0.0,-0.0,-0.08
22.13,-8.0,0.0,-0.0,-0.08
22.14,-8.0,0.0,-0.0,-0.08
22.15,-8.0,0.0,-0.0,-0.08
22.16,-8.0,0.0,-0.0,-0.08
22.17,-8.0,0.0,-0.0,-0.08
22.18,-8.0,0.0,-0.0,-0.08
22.19,-8.0,0.0,-0.0,-0.08
22.2,-8.0,0.0,-0.0,-0.08
22.21,-8.0,0.0,-0.0,-0.08
22.22,-8.0,0.0,-0.0,-0.08
22.23,-8.0,0.0,-0.0,-0.08
22.24,-8.0,0.0,-0.0,-0.08
22.25,-8.0,0.0,-0.0,-0.08
22.26,-8.0,0.0,-0.0,-0.08
22.27,-8.0,0.0,-0.0,-0.08
22.28,-8.0,0.0,-0.0,-0.08
22.29,-8.0,0.0,-0.0,-0.08
22.3,-8.0,0.0,-0.0,-0.08
22.31,-8.0,0.0,-0.0,-0.08
22.32,-8.0,0.0,-0.0,-0.08
22.33,-8.0,0.0,-0.0,-0.08
22.34,-8.0,0.0,-0.0,-0.08
22.35,-8.0,0.0,-0.0,-0.08
22.36,-8.0,0.0,-0.0,-0.08
22.37,-8.0,0.0,-0.0,-0.08
22.38,-8.0,0.0,-0.0,-0.08
22.39,-8.0,0.0,-0.0,-0.08
22.4,-8.0,0.0,-0.0,-0.08
22.41,-8.0,0.0,-0.0,-0.08
22.42,-8.0,0.0,-0.0,-0.08
22.43,-8.0,0.0,-0.0,-0.08
22.44,-8.0,0.0,-0.0,-0.08
22.45,-8.0,0.0,-0.0,-0.08
22.46,-8.0,0.0,-0.0,-0.08
22.47,-8.0,0.0,-0.0,-0.08
22.48,-8.0,0.0,-0.0,-0.08
22.49,-8.0,0.0,-0.0,-0.08
22.5,-8.0,0.0,-0.0,-0.08
22.51,-8.0,0.0,-0.0,-0.08
22.52,-8.0,0.0,-0.0,-0.08
22.53,-8.0,0.0,-0.0,-0.08
22.54,-8.0,0.0,-0.0,-0.08
22.55,-8.0,0.0,-0.0,-0.08
22.56,-8.0,0.0,-0.0,-0.08
22.57,-8.0,0.0,-0.0,-0.08
22.58,-8.0,0.0,-0.0,-0.08
22.59,-8.0,0.0,-0.0,-0.08
22.6,-8.0,0.0,-0.0,-0.08
22.61,-8.0,0.0,-0.0,-0.08
22.62,-8.0,0.0,-0.0,-0.08
22.63,-8.0,0.0,-0.0,-0.08
22.64,-8.0,0.0,-0.0,-0.08
22.65,-8.0,0.0,-0.0,-0.08
22.66,-8.0,0.0,-0.0,-0.08
22.67,-8.0,0.0,-0.0,-0.08
22.68,-8.0,0.0,-0.0,-0.08
22.69,-8.0,0.0,-0.0,-0.08
22.7,-8.0,0.0,-0.0,-0.08
22.71,-8.0,0.0,-0.0,-0.08
22.72,-8.0,0.0,-0.0,-0.08
22.73,-8.0,0.0,-0.0,-0.08
22.74,-8.0,0.0,-0.0,-0.08
22.75,-8.0,0.0,-0.0,-0.08
22.76,-8.0,0.0,-0.0,-0.08
22.77,-8.0,0.0,-0.0,-0.08
22.78,-8.0,0.0,-0.0,-0.08
22.79,-8.0,0.0,-0.0,-0.08
22.8,-8.0,0.0,-0.0,-0.08
