Time,U,Y,X1,X2
0.56,-79.0,3.0,1.66,-3.94
0.57,-79.0,3.0,1.63,-3.99
0.58,-80.0,3.0,1.61,-4.04
0.59,-80.0,3.0,1.59,-4.09
0.6,-81.0,3.0,1.57,-4.14
0.61,-81.0,3.0,1.55,-4.18
0.62,-82.0,3.0,1.52,-4.23
0.63,-82.0,3.0,1.5,-4.27
0.64,-83.0,3.0,1.48,-4.31
0.65,-84.0,3.0,1.45,-4.35
0.66,-84.0,3.0,1.43,-4.39
0.67,-85.0,3.0,1.41,-4.43
0.68,-86.0,3.0,1.38,-4.47
0.69,-87.0,3.0,1.36,-4.5
0.7,-88.0,3.0,1.34,-4.53
0.71,-89.0,3.0,1.31,-4.57
0.72,-90.0,3.0,1.29,-4.6
0.73,-91.0,3.0,1.27,-4.63
0.74,-92.0,3.0,1.24,-4.65
0.75,-94.0,3.0,1.22,-4.68
0.76,-95.0,3.0,1.19,-4.71
0.77,-96.0,3.0,1.17,-4.73
0.78,-97.0,3.0,1.15,-4.75
0.79,-99.0,3.0,1.12,-4.78
0.8,-100.0,3.0,1.1,-4.8
0.81,-102.0,3.0,1.08,-4.82
0.82,-103.0,3.0,1.06,-4.84
0.83,-105.0,3.0,1.03,-4.86
0.84,-106.0,3.0,1.01,-4.87
0.85,-108.0,3.0,0.99,-4.89
0.86,-110.0,3.0,0.97,-4.91
0.87,-111.0,3.0,0.94,-4.92
0.88,-113.0,3.0,0.92,-4.93
0.89,-115.0,3.0,0.9,-4.95
0.9,-117.0,3.0,0.88,-4.96
0.91,-119.0,3.0,0.86,-4.97
0.92,-120.0,3.0,0.84,-4.98
0.93,-122.0,3.0,0.82,-4.99
0.94,-124.0,3.0,0.79,-5.0
0.95,-126.0,3.0,0.77,-5.01
0.96,-128.0,3.0,0.75,-5.02
0.97,-130.0,3.0,0.73,-5.03
0.98,-132.0,3.0,0.71,-5.04
0.99,-134.0,3.0,0.69,-5.05
1.0,-136.0,3.0,0.67,-5.05
1.01,-138.0,3.0,0.65,-5.06
1.02,-141.0,3.0,0.63,-5.07
1.03,-143.0,3.0,0.62,-5.07
1.04,-145.0,3.0,0.6,-5.08
1.05,-147.0,3.0,0.58,-5.09
1.06,-149.0,3.0,0.56,-5.09
1.07,-151.0,3.0,0.54,-5.1
1.08,-153.0,3.0,0.52,-5.1
1.09,-156.0,3.0,0.5,-5.11
1.1,-158.0,3.0,0.48,-5.11
1.11,-160.0,3.0,0.47,-5.12
1.12,-162.0,3.0,0.45,-5.12
1.13,-164.0,3.0,0.43,-5.13
1.14,-167.0,3.0,0.41,-5.13
1.15,-169.0,3.0,0.39,-5.14
1.16,-171.0,3.0,0.37,-5.14
1.17,-173.0,3.0,0.36,-5.15
1.18,-176.0,3.0,0.34,-5.15
1.19,-178.0,3.0,0.32,-5.16
1.2,-180.0,3.0,0.3,-5.16
1.21,-182.0,3.0,0.28,-5.17
1.22,-184.0,3.0,0.27,-5.18
1.23,-187.0,3.0,0.25,-5.18
1.24,-189.0,3.0,0.23,-5.19
1.25,-191.0,3.0,0.21,-5.19
1.26,-193.0,3.0,0.19,-5.2
1.27,-195.0,3.0,0.18,-5.2
1.28,-198.0,3.0,0.16,-5.21
1.29,-200.0,3.0,0.14,-5.22
1.3,-202.0,3.0,0.12,-5.22
1.31,-204.0,3.0,0.1,-5.23
1.32,-206.0,3.0,0.08,-5.23
1.33,-209.0,3.0,0.06,-5.24
1.34,-211.0,3.0,0.05,-5.25
1.35,-213.0,3.0,0.03,-5.25
1.36,-215.0,3.0,0.01,-5.26
1.37,-217.0,3.0,-0.01,-5.27
1.38,-219.0,3.0,-0.03,-5.27
1.39,-221.0,3.0,-0.05,-5.28
1.4,-224.0,3.0,-0.07,-5.28
1.41,-226.0,3.0,-0.09,-5.29
1.42,-228.0,3.0,-0.11,-5.3
1.43,-230.0,3.0,-0.13,-5.3
1.44,-232.0,3.0,-0.15,-5.31
1.45,-234.0,3.0,-0.17,-5.32
1.46,-236.0,3.0,-0.19,-5.32
1.47,-238.0,3.0,-0.21,-5.33
1.48,-240.0,3.0,-0.23,-5.34
1.49,-242.0,3.0,-0.25,-5.34
1.5,-245.0,3.0,-0.28,-5.35
1.51,-247.0,3.0,-0.3,-5.35
1.52,-249.0,3.0,-0.32,-5.36
1.53,-251.0,3.0,-0.34,-5.36
1.54,-253.0,3.0,-0.36,-5.37
1.55,-255.0,3.0,-0.38,-5.37
1.56,-257.0,3.0,-0.41,-5.38
1.57,-259.0,3.0,-0.43,-5.38
1.58,-261.0,3.0,-0.45,-5.39
1.59,-263.0,3.0,-0.48,-5.39
1.6,-265.0,3.0,-0.5,-5.4
1.61,-268.0,3.0,-0.52,-5.4
1.62,-270.0,3.0,-0.55,-5.4
1.63,-272.0,3.0,-0.57,-5.41
1.64,-274.0,3.0,-0.59,-5.41
1.65,-276.0,3.0,-0.62,-5.41
1.66,-278.0,3.0,-0.64,-5.42
1.67,-280.0,3.0,-0.67,-5.42
1.68,-282.0,3.0,-0.69,-5.42
1.69,-284.0,3.0,-0.72,-5.42
1.7,-287.0,3.0,-0.74,-5.42
1.71,-289.0,3.0,-0.77,-5.42
1.72,-291.0,3.0,-0.79,-5.42
1.73,-293.0,3.0,-0.82,-5.42
1.74,-295.0,3.0,-0.84,-5.42
1.75,-298.0,3.0,-0.87,-5.42
1.76,-300.0,3.0,-0.9,-5.41
1.77,-302.0,3.0,-0.92,-5.41
1.78,-304.0,3.0,-0.95,-5.41
1.79,-306.0,3.0,-0.98,-5.4
1.8,-309.0,3.0,-1.0,-5.4
1.81,-311.0,3.0,-1.03,-5.39
1.82,-313.0,3.0,-1.06,-5.39
1.83,-316.0,3.0,-1.08,-5.38
1.84,-318.0,3.0,-1.11,-5.38
1.85,-320.0,3.0,-1.14,-5.37
1.86,-323.0,3.0,-1.16,-5.36
1.87,-325.0,3.0,-1.19,-5.35
1.88,-328.0,3.0,-1.22,-5.34
1.89,-330.0,3.0,-1.25,-5.33
1.9,-333.0,3.0,-1.27,-5.32
1.91,-335.0,3.0,-1.3,-5.31
1.92,-338.0,3.0,-1.33,-5.3
1.93,-340.0,3.0,-1.36,-5.29
1.94,-343.0,3.0,-1.38,-5.27
1.95,-345.0,3.0,-1.41,-5.26
1.96,-348.0,3.0,-1.44,-5.24
1.97,-351.0,3.0,-1.47,-5.23
1.98,-353.0,3.0,-1.49,-5.21
1.99,-356.0,3.0,-1.52,-5.19
2.0,-359.0,3.0,-1.55,-5.18
2.01,-361.0,3.0,-1.58,-5.16
2.02,-364.0,3.0,-1.6,-5.14
2.03,-367.0,3.0,-1.63,-5.12
2.04,-370.0,3.0,-1.66,-5.1
2.05,-373.0,3.0,-1.69,-5.07
2.06,-376.0,3.0,-1.71,-5.05
2.07,-379.0,3.0,-1.74,-5.03
2.08,-382.0,3.0,-1.77,-5.01
2.09,-385.0,3.0,-1.79,-4.98
2.1,-388.0,3.0,-1.82,-4.96
2.11,-391.0,3.0,-1.85,-4.93
2.12,-394.0,3.0,-1.87,-4.9
2.13,-397.0,3.0,-1.9,-4.87
2.14,-400.0,3.0,-1.92,-4.85
2.15,-403.0,3.0,-1.95,-4.82
2.16,-407.0,3.0,-1.97,-4.79
2.17,-410.0,3.0,-2.0,-4.76
2.18,-413.0,3.0,-2.02,-4.73
2.19,-416.0,3.0,-2.05,-4.69
2.2,-420.0,3.0,-2.07,-4.66
2.21,-423.0,3.0,-2.1,-4.63
2.22,-427.0,3.0,-2.12,-4.6
2.23,-430.0,3.0,-2.14,-4.56
2.24,-434.0,3.0,-2.17,-4.53
2.25,-437.0,3.0,-2.19,-4.49
2.26,-441.0,3.0,-2.21,-4.45
2.27,-444.0,3.0,-2.24,-4.42
2.28,-448.0,3.0,-2.26,-4.38
2.29,-452.0,3.0,-2.28,-4.34
2.3,-455.0,3.0,-2.3,-4.3
2.31,-459.0,3.0,-2.32,-4.27
2.32,-463.0,3.0,-2.34,-4.23
2.33,-466.0,3.0,-2.36,-4.19
2.34,-470.0,3.0,-2.38,-4.15
2.35,-474.0,3.0,-2.4,-4.11
2.36,-478.0,3.0,-2.42,-4.07
2.37,-482.0,3.0,-2.44,-4.02
2.38,-486.0,3.0,-2.46,-3.98
2.39,-490.0,3.0,-2.48,-3.94
2.4,-494.0,3.0,-2.49,-3.9
2.41,-498.0,3.0,-2.51,-3.86
2.42,-502.0,3.0,-2.53,-3.81
2.43,-506.0,3.0,-2.54,-3.77
2.44,-510.0,3.0,-2.56,-3.73
2.45,-514.0,3.0,-2.57,-3.68
2.46,-518.0,3.0,-2.59,-3.64
2.47,-522.0,3.0,-2.6,-3.6
2.48,-526.0,3.0,-2.62,-3.55
2.49,-530.0,3.0,-2.63,-3.51
2.5,-534.0,3.0,-2.64,-3.46
2.51,-539.0,3.0,-2.66,-3.42
2.52,-543.0,3.0,-2.67,-3.38
2.53,-547.0,3.0,-2.68,-3.33
2.54,-551.0,3.0,-2.69,-3.29
2.55,-555.0,3.0,-2.7,-3.24
2.56,-560.0,3.0,-2.71,-3.2
2.57,-564.0,3.0,-2.72,-3.16
2.58,-568.0,3.0,-2.73,-3.11
2.59,-572.0,3.0,-2.74,-3.07
2.6,-577.0,3.0,-2.75,-3.03
2.61,-581.0,3.0,-2.76,-2.98
2.62,-585.0,3.0,-2.77,-2.94
2.63,-590.0,3.0,-2.77,-2.9
2.64,-594.0,3.0,-2.78,-2.86
2.65,-598.0,3.0,-2.79,-2.82
2.66,-602.0,3.0,-2.79,-2.77
2.67,-607.0,3.0,-2.8,-2.73
2.68,-611.0,3.0,-2.81,-2.69
2.69,-615.0,3.0,-2.81,-2.65
2.7,-620.0,3.0,-2.82,-2.61
2.71,-624.0,3.0,-2.82,-2.57
2.72,-628.0,3.0,-2.82,-2.54
2.73,-633.0,3.0,-2.83,-2.5
2.74,-637.0,3.0,-2.83,-2.46
2.75,-641.0,3.0,-2.83,-2.42
2.76,-645.0,3.0,-2.84,-2.39
2.77,-650.0,3.0,-2.84,-2.35
2.78,-654.0,3.0,-2.84,-2.31
2.79,-658.0,3.0,-2.84,-2.28
2.8,-662.0,3.0,-2.84,-2.25
2.81,-666.0,3.0,-2.85,-2.21
2.82,-671.0,3.0,-2.85,-2.18
2.83,-675.0,2.0,-2.85,-2.15
2.84,-678.0,2.0,-2.86,-2.12
2.85,-681.0,3.0,-2.86,-2.08
2.86,-685.0,2.0,-2.86,-2.05
2.87,-688.0,2.0,-2.87,-2.02
2.88,-691.0,2.0,-2.87,-1.99
2.89,-694.0,2.0,-2.88,-1.97
2.9,-697.0,2.0,-2.88,-1.94
2.91,-699.0,2.0,-2.89,-1.91
2.92,-702.0,2.0,-2.89,-1.88
2.93,-705.0,2.0,-2.89,-1.85
2.94,-708.0,2.0,-2.9,-1.83
2.95,-711.0,2.0,-2.9,-1.8
2.96,-714.0,2.0,-2.9,-1.77
2.97,-717.0,1.0,-2.91,-1.75
2.98,-718.0,1.0,-2.92,-1.72
2.99,-720.0,0.0,-2.93,-1.7
3.0,-721.0,-1.0,-2.95,-1.67
3.01,-720.0,-2.0,-2.97,-1.65
3.02,-718.0,-3.0,-3.0,-1.62
3.03,-715.0,-5.0,-3.04,-1.6
3.04,-710.0,-6.0,-3.08,-1.57
3.05,-704.0,-8.0,-3.13,-1.54
3.06,-695.0,-10.0,-3.19,-1.5
3.07,-684.0,-12.0,-3.26,-1.47
3.08,-672.0,-14.0,-3.34,-1.43
3.09,-656.0,-16.0,-3.43,-1.38
3.1,-639.0,-18.0,-3.52,-1.33
3.11,-620.0,-20.0,-3.63,-1.28
3.12,-599.0,-22.0,-3.74,-1.21
3.13,-575.0,-24.0,-3.87,-1.14
3.14,-550.0,-26.0,-4.0,-1.07
3.15,-523.0,-27.0,-4.13,-0.98
3.16,-495.0,-29.0,-4.27,-0.89
3.17,-465.0,-31.0,-4.42,-0.78
3.18,-433.0,-33.0,-4.57,-0.67
3.19,-399.0,-35.0,-4.73,-0.54
3.2,-364.0,-37.0,-4.9,-0.41
3.21,-326.0,-38.0,-5.07,-0.26
3.22,-288.0,-40.0,-5.24,-0.1
3.23,-248.0,-42.0,-5.43,0.06
3.24,-207.0,-44.0,-5.61,0.25
3.25,-164.0,-45.0,-5.8,0.44
3.26,-120.0,-47.0,-5.99,0.65
3.27,-74.0,-49.0,-6.19,0.87
3.28,-27.0,-50.0,-6.39,1.1
3.29,20.0,-52.0,-6.59,1.35
3.3,69.0,-53.0,-6.79,1.61
3.31,119.0,-55.0,-6.99,1.88
3.32,170.0,-56.0,-7.2,2.17
3.33,222.0,-58.0,-7.41,2.47
3.34,275.0,-60.0,-7.62,2.79
3.35,330.0,-61.0,-7.82,3.12
3.36,386.0,-62.0,-8.03,3.47
3.37,442.0,-64.0,-8.24,3.83
3.38,499.0,-65.0,-8.45,4.21
3.39,557.0,-66.0,-8.65,4.6
3.4,615.0,-68.0,-8.86,5.0
3.41,675.0,-69.0,-9.06,5.42
3.42,735.0,-70.0,-9.26,5.85
3.43,795.0,-72.0,-9.46,6.3
3.44,857.0,-73.0,-9.66,6.76
3.45,920.0,-74.0,-9.86,7.24
3.46,982.0,-75.0,-10.05,7.73
3.47,1038.0,-76.0,-10.23,8.23
3.48,1026.0,-77.0,-10.42,8.74
3.49,1013.0,-78.0,-10.6,9.25
3.5,1000.0,-79.0,-10.78,9.77
3.51,987.0,-80.0,-10.95,10.29
3.52,974.0,-81.0,-11.12,10.81
3.53,960.0,-82.0,-11.29,11.34
3.54,946.0,-83.0,-11.46,11.88
3.55,932.0,-84.0,-11.62,12.41
3.56,917.0,-85.0,-11.78,12.95
3.57,903.0,-86.0,-11.93,13.5
3.58,888.0,-86.0,-12.08,14.04
3.59,872.0,-87.0,-12.22,14.59
3.6,857.0,-88.0,-12.36,15.14
3.61,841.0,-89.0,-12.5,15.69
3.62,826.0,-89.0,-12.63,16.25
3.63,810.0,-90.0,-12.76,16.8
3.64,793.0,-91.0,-12.88,17.36
3.65,777.0,-91.0,-13.0,17.92
3.66,760.0,-92.0,-13.11,18.47
3.67,743.0,-92.0,-13.22,19.03
3.68,726.0,-93.0,-13.32,19.59
3.69,709.0,-93.0,-13.41,20.15
3.7,692.0,-94.0,-13.51,20.7
3.71,674.0,-94.0,-13.59,21.26
3.72,657.0,-95.0,-13.67,21.82
3.73,639.0,-95.0,-13.75,22.37
3.74,621.0,-95.0,-13.81,22.92
3.75,603.0,-96.0,-13.88,23.47
3.76,585.0,-96.0,-13.94,24.02
3.77,567.0,-96.0,-13.99,24.57
3.78,548.0,-96.0,-14.03,25.11
3.79,530.0,-97.0,-14.08,25.65
3.8,512.0,-97.0,-14.11,26.19
3.81,493.0,-97.0,-14.14,26.72
3.82,474.0,-97.0,-14.16,27.26
3.83,456.0,-97.0,-14.18,27.78
3.84,437.0,-97.0,-14.19,28.31
3.85,418.0,-97.0,-14.2,28.82
3.86,399.0,-97.0,-14.2,29.34
3.87,380.0,-97.0,-14.19,29.85
3.88,362.0,-97.0,-14.18,30.35
3.89,343.0,-97.0,-14.16,30.85
3.9,324.0,-97.0,-14.14,31.35
3.91,305.0,-97.0,-14.11,31.83
3.92,286.0,-97.0,-14.08,32.32
3.93,267.0,-97.0,-14.04,32.79
3.94,249.0,-97.0,-13.99,33.27
3.95,230.0,-97.0,-13.95,33.73
3.96,211.0,-96.0,-13.89,34.19
3.97,193.0,-96.0,-13.83,34.64
3.98,174.0,-96.0,-13.76,35.09
3.99,156.0,-96.0,-13.69,35.53
4.0,137.0,-95.0,-13.61,35.96
4.01,119.0,-95.0,-13.53,36.38
4.02,101.0,-95.0,-13.45,36.8
4.03,83.0,-94.0,-13.35,37.21
4.04,65.0,-94.0,-13.26,37.62
4.05,47.0,-93.0,-13.15,38.01
4.06,29.0,-93.0,-13.04,38.4
4.07,11.0,-93.0,-12.93,38.78
4.08,-5.0,-92.0,-12.81,39.15
4.09,-23.0,-92.0,-12.69,39.51
4.1,-40.0,-91.0,-12.56,39.87
4.11,-57.0,-91.0,-12.43,40.22
4.12,-74.0,-90.0,-12.3,40.56
4.13,-91.0,-89.0,-12.15,40.89
4.14,-108.0,-89.0,-12.01,41.21
4.15,-124.0,-88.0,-11.85,41.53
4.16,-141.0,-87.0,-11.7,41.83
4.17,-157.0,-87.0,-11.54,42.13
4.18,-173.0,-86.0,-11.37,42.42
4.19,-189.0,-85.0,-11.2,42.69
4.2,-205.0,-85.0,-11.03,42.96
4.21,-220.0,-84.0,-10.85,43.23
4.22,-235.0,-83.0,-10.67,43.48
4.23,-250.0,-82.0,-10.48,43.72
4.24,-265.0,-81.0,-10.28,43.95
4.25,-280.0,-81.0,-10.09,44.18
4.26,-295.0,-80.0,-9.89,44.39
4.27,-309.0,-79.0,-9.69,44.6
4.28,-323.0,-78.0,-9.48,44.8
4.29,-337.0,-77.0,-9.26,44.98
4.3,-351.0,-76.0,-9.05,45.16
4.31,-364.0,-75.0,-8.83,45.33
4.32,-377.0,-74.0,-8.6,45.48
4.33,-391.0,-73.0,-8.37,45.63
4.34,-403.0,-72.0,-8.14,45.77
4.35,-416.0,-71.0,-7.9,45.9
4.36,-428.0,-70.0,-7.66,46.02
4.37,-440.0,-69.0,-7.42,46.13
4.38,-452.0,-68.0,-7.17,46.23
4.39,-464.0,-67.0,-6.92,46.32
4.4,-475.0,-65.0,-6.67,46.39
4.41,-486.0,-64.0,-6.41,46.46
4.42,-497.0,-63.0,-6.14,46.52
4.43,-508.0,-62.0,-5.88,46.57
4.44,-518.0,-61.0,-5.61,46.61
4.45,-528.0,-60.0,-5.34,46.64
4.46,-538.0,-58.0,-5.06,46.65
4.47,-548.0,-57.0,-4.78,46.66
4.48,-557.0,-56.0,-4.5,46.66
4.49,-566.0,-55.0,-4.22,46.64
4.5,-574.0,-53.0,-3.93,46.62
4.51,-583.0,-52.0,-3.64,46.58
4.52,-591.0,-51.0,-3.34,46.54
4.53,-599.0,-49.0,-3.05,46.48
4.54,-606.0,-48.0,-2.75,46.41
4.55,-613.0,-47.0,-2.44,46.33
4.56,-620.0,-45.0,-2.14,46.25
4.57,-627.0,-44.0,-1.83,46.15
4.58,-633.0,-43.0,-1.52,46.04
4.59,-639.0,-41.0,-1.21,45.91
4.6,-645.0,-40.0,-0.89,45.78
4.61,-650.0,-38.0,-0.57,45.64
4.62,-655.0,-37.0,-0.25,45.48
4.63,-660.0,-35.0,0.07,45.32
4.64,-664.0,-34.0,0.4,45.14
4.65,-668.0,-33.0,0.72,44.95
4.66,-672.0,-31.0,1.05,44.75
4.67,-675.0,-30.0,1.38,44.54
4.68,-678.0,-28.0,1.71,44.32
4.69,-681.0,-27.0,2.05,44.09
4.7,-683.0,-25.0,2.38,43.85
4.71,-685.0,-24.0,2.72,43.59
4.72,-686.0,-22.0,3.06,43.32
4.73,-688.0,-21.0,3.4,43.05
4.74,-688.0,-19.0,3.74,42.76
4.75,-689.0,-18.0,4.08,42.46
4.76,-689.0,-16.0,4.42,42.14
4.77,-688.0,-15.0,4.77,41.82
4.78,-688.0,-13.0,5.11,41.49
4.79,-687.0,-12.0,5.46,41.14
4.8,-685.0,-10.0,5.8,40.78
4.81,-683.0,-9.0,6.15,40.42
4.82,-681.0,-8.0,6.49,40.04
4.83,-678.0,-6.0,6.84,39.65
4.84,-675.0,-5.0,7.18,39.25
4.85,-671.0,-3.0,7.52,38.83
4.86,-667.0,-2.0,7.87,38.41
4.87,-663.0,0.0,8.21,37.98
4.88,-658.0,1.0,8.55,37.53
4.89,-654.0,3.0,8.9,37.08
4.9,-651.0,4.0,9.24,36.61
4.91,-649.0,6.0,9.58,36.13
4.92,-649.0,7.0,9.92,35.64
4.93,-649.0,8.0,10.26,35.14
4.94,-649.0,10.0,10.59,34.63
4.95,-651.0,11.0,10.93,34.11
4.96,-654.0,13.0,11.26,33.58
4.97,-658.0,14.0,11.59,33.03
4.98,-663.0,15.0,11.92,32.47
4.99,-668.0,17.0,12.24,31.91
5.0,-675.0,18.0,12.57,31.33
5.01,-682.0,19.0,12.89,30.74
5.02,-689.0,21.0,13.2,30.14
5.03,-698.0,22.0,13.52,29.52
5.04,-708.0,23.0,13.83,28.9
5.05,-718.0,24.0,14.13,28.26
5.06,-729.0,26.0,14.44,27.62
5.07,-741.0,27.0,14.74,26.96
5.08,-753.0,28.0,15.03,26.29
5.09,-766.0,29.0,15.32,25.61
5.1,-780.0,31.0,15.61,24.92
5.11,-795.0,32.0,15.89,24.22
5.12,-810.0,33.0,16.17,23.51
5.13,-826.0,34.0,16.45,22.79
5.14,-842.0,35.0,16.71,22.05
5.15,-859.0,36.0,16.97,21.31
5.16,-876.0,37.0,17.23,20.56
5.17,-894.0,38.0,17.48,19.8
5.18,-912.0,39.0,17.72,19.03
5.19,-930.0,40.0,17.96,18.24
5.2,-949.0,41.0,18.2,17.45
5.21,-969.0,42.0,18.42,16.66
5.22,-989.0,43.0,18.64,15.85
5.23,-1009.0,44.0,18.86,15.03
5.24,-1030.0,45.0,19.06,14.21
5.25,-1051.0,46.0,19.26,13.37
5.26,-1073.0,47.0,19.46,12.53
5.27,-1095.0,47.0,19.64,11.68
5.28,-1117.0,48.0,19.82,10.83
5.29,-1139.0,49.0,19.99,9.96
5.3,-1162.0,50.0,20.16,9.09
5.31,-1185.0,50.0,20.31,8.22
5.32,-1208.0,51.0,20.46,7.33
5.33,-1232.0,52.0,20.6,6.44
5.34,-1255.0,52.0,20.73,5.55
5.35,-1279.0,53.0,20.86,4.65
5.36,-1303.0,53.0,20.97,3.74
5.37,-1326.0,54.0,21.08,2.83
5.38,-1350.0,55.0,21.18,1.92
5.39,-1375.0,55.0,21.27,1.0
5.4,-1399.0,56.0,21.35,0.07
5.41,-1423.0,56.0,21.42,-0.85
5.42,-1448.0,56.0,21.48,-1.78
5.43,-1471.0,57.0,21.54,-2.72
5.44,-1496.0,57.0,21.59,-3.65
5.45,-1520.0,58.0,21.62,-4.59
5.46,-1527.0,58.0,21.65,-5.53
5.47,-1493.0,58.0,21.67,-6.46
5.48,-1460.0,59.0,21.68,-7.39
5.49,-1426.0,59.0,21.69,-8.31
5.5,-1392.0,59.0,21.68,-9.22
5.51,-1359.0,59.0,21.67,-10.13
5.52,-1325.0,59.0,21.64,-11.04
5.53,-1291.0,59.0,21.61,-11.93
5.54,-1257.0,60.0,21.58,-12.82
5.55,-1224.0,60.0,21.53,-13.7
5.56,-1190.0,60.0,21.48,-14.58
5.57,-1156.0,60.0,21.42,-15.44
5.58,-1122.0,60.0,21.35,-16.3
5.59,-1089.0,60.0,21.27,-17.15
5.6,-1055.0,60.0,21.18,-17.99
5.61,-1021.0,60.0,21.09,-18.83
5.62,-988.0,60.0,20.99,-19.65
5.63,-955.0,59.0,20.88,-20.46
5.64,-921.0,59.0,20.76,-21.27
5.65,-888.0,59.0,20.63,-22.06
5.66,-855.0,59.0,20.5,-22.84
5.67,-822.0,59.0,20.36,-23.62
5.68,-789.0,59.0,20.21,-24.38
5.69,-756.0,58.0,20.06,-25.13
5.7,-724.0,58.0,19.9,-25.87
5.71,-691.0,58.0,19.73,-26.6
5.72,-659.0,57.0,19.55,-27.32
5.73,-627.0,57.0,19.36,-28.02
5.74,-595.0,57.0,19.17,-28.71
5.75,-564.0,56.0,18.97,-29.4
5.76,-532.0,56.0,18.77,-30.07
5.77,-501.0,55.0,18.55,-30.72
5.78,-470.0,55.0,18.34,-31.37
5.79,-440.0,55.0,18.11,-32.0
5.8,-409.0,54.0,17.88,-32.62
5.81,-379.0,54.0,17.64,-33.22
5.82,-349.0,53.0,17.4,-33.81
5.83,-320.0,53.0,17.15,-34.39
5.84,-291.0,52.0,16.89,-34.96
5.85,-262.0,51.0,16.63,-35.51
5.86,-233.0,51.0,16.36,-36.04
5.87,-205.0,50.0,16.08,-36.57
5.88,-177.0,50.0,15.81,-37.08
5.89,-149.0,49.0,15.52,-37.57
5.9,-122.0,48.0,15.23,-38.05
5.91,-95.0,48.0,14.93,-38.52
5.92,-68.0,47.0,14.63,-38.97
5.93,-42.0,46.0,14.32,-39.41
5.94,-16.0,46.0,14.01,-39.83
5.95,9.0,45.0,13.7,-40.23
5.96,34.0,44.0,13.38,-40.63
5.97,58.0,43.0,13.05,-41.0
5.98,83.0,43.0,12.72,-41.36
5.99,107.0,42.0,12.39,-41.71
6.0,130.0,41.0,12.05,-42.04
6.01,153.0,40.0,11.7,-42.36
6.02,176.0,40.0,11.36,-42.66
6.03,198.0,39.0,11.01,-42.94
6.04,220.0,38.0,10.66,-43.21
6.05,241.0,37.0,10.3,-43.47
6.06,262.0,36.0,9.94,-43.71
6.07,282.0,35.0,9.57,-43.93
6.08,302.0,34.0,9.2,-44.14
6.09,322.0,34.0,8.83,-44.33
6.1,341.0,33.0,8.46,-44.5
6.11,359.0,32.0,8.08,-44.66
6.12,377.0,31.0,7.71,-44.81
6.13,395.0,30.0,7.32,-44.94
6.14,412.0,29.0,6.94,-45.05
6.15,428.0,28.0,6.55,-45.15
6.16,444.0,27.0,6.17,-45.23
6.17,460.0,26.0,5.77,-45.3
6.18,475.0,25.0,5.38,-45.35
6.19,490.0,24.0,4.99,-45.39
6.2,504.0,23.0,4.59,-45.41
6.21,517.0,22.0,4.19,-45.41
6.22,530.0,21.0,3.79,-45.4
6.23,543.0,20.0,3.39,-45.37
