Time,U,Y,X1,X2
0.47,21.0,-1.0,-1.0,1.59
0.48,21.0,-1.0,-1.0,1.62
0.49,21.0,-1.0,-1.0,1.64
0.5,21.0,-1.0,-1.0,1.67
0.51,21.0,-1.0,-1.0,1.7
0.52,21.0,-1.0,-1.0,1.72
0.53,21.0,-1.0,-1.0,1.75
0.54,22.0,-1.0,-1.0,1.78
0.55,22.0,-1.0,-1.0,1.8
0.56,22.0,-1.0,-1.0,1.83
0.57,22.0,-1.0,-1.0,1.85
0.58,22.0,-1.0,-1.0,1.88
0.59,22.0,-1.0,-1.0,1.9
0.6,22.0,-1.0,-1.0,1.93
0.61,22.0,-1.0,-1.0,1.95
0.62,22.0,-1.0,-1.0,1.97
0.63,22.0,-1.0,-1.0,2.0
0.64,22.0,-1.0,-1.0,2.02
0.65,23.0,-1.0,-1.0,2.04
0.66,23.0,-1.0,-1.0,2.06
0.67,23.0,-1.0,-1.0,2.09
0.68,23.0,-1.0,-1.0,2.11
0.69,23.0,-1.0,-1.0,2.13
0.7,24.0,-1.0,-1.0,2.15
0.71,24.0,-1.0,-1.0,2.17
0.72,24.0,-1.0,-1.0,2.19
0.73,24.0,-1.0,-1.0,2.22
0.74,24.0,-1.0,-1.0,2.24
0.75,25.0,-1.0,-1.0,2.26
0.76,25.0,-1.0,-1.0,2.28
0.77,25.0,-1.0,-1.0,2.3
0.78,25.0,-1.0,-1.0,2.32
0.79,26.0,-1.0,-1.0,2.34
0.8,26.0,-1.0,-1.0,2.36
0.81,26.0,-1.0,-1.0,2.37
0.82,27.0,-1.0,-1.0,2.39
0.83,27.0,-1.0,-1.0,2.41
0.84,27.0,-1.0,-1.0,2.43
0.85,28.0,-1.0,-1.0,2.45
0.86,28.0,-1.0,-1.0,2.47
0.87,28.0,-1.0,-1.0,2.48
0.88,29.0,-1.0,-1.0,2.5
0.89,29.0,-1.0,-1.0,2.52
0.9,29.0,-1.0,-1.0,2.54
0.91,30.0,-1.0,-1.0,2.55
0.92,30.0,-1.0,-1.0,2.57
0.93,30.0,-1.0,-1.0,2.59
0.94,31.0,-1.0,-1.0,2.6
0.95,31.0,-1.0,-1.0,2.62
0.96,32.0,-1.0,-1.0,2.64
0.97,32.0,-1.0,-1.0,2.65
0.98,32.0,-1.0,-1.0,2.67
0.99,33.0,-1.0,-1.0,2.68
1.0,33.0,-1.0,-1.0,2.7
1.01,34.0,-1.0,-1.0,2.71
1.02,34.0,-1.0,-1.0,2.73
1.03,35.0,-1.0,-1.0,2.74
1.04,35.0,-1.0,-1.0,2.76
1.05,36.0,-1.0,-1.0,2.77
1.06,36.0,-1.0,-1.0,2.79
1.07,36.0,-1.0,-1.0,2.8
1.08,37.0,-1.0,-1.0,2.81
1.09,37.0,-1.0,-1.0,2.83
1.1,38.0,-1.0,-1.0,2.84
1.11,38.0,-1.0,-1.0,2.86
1.12,39.0,-1.0,-1.0,2.87
1.13,39.0,-1.0,-1.0,2.88
1.14,40.0,-1.0,-1.0,2.9
1.15,40.0,-1.0,-1.0,2.91
1.16,41.0,-1.0,-1.0,2.92
1.17,41.0,-1.0,-1.0,2.93
1.18,42.0,-1.0,-1.0,2.95
1.19,43.0,-1.0,-1.0,2.96
1.2,43.0,-1.0,-1.0,2.97
1.21,44.0,-1.0,-1.0,2.98
1.22,44.0,-1.0,-1.0,3.0
1.23,45.0,-1.0,-1.0,3.01
1.24,45.0,-1.0,-1.0,3.02
1.25,46.0,-1.0,-1.0,3.03
1.26,46.0,-1.0,-1.0,3.04
1.27,47.0,-1.0,-1.0,3.06
1.28,48.0,-1.0,-1.0,3.07
1.29,48.0,-1.0,-1.0,3.08
1.3,49.0,-1.0,-1.0,3.09
1.31,49.0,-1.0,-1.0,3.1
1.32,50.0,-1.0,-1.0,3.11
1.33,50.0,-1.0,-1.0,3.12
1.34,51.0,-1.0,-1.0,3.13
1.35,52.0,-1.0,-1.0,3.15
1.36,52.0,-1.0,-1.0,3.16
1.37,53.0,-1.0,-1.0,3.17
1.38,53.0,-1.0,-1.0,3.18
1.39,54.0,-1.0,-1.0,3.19
1.4,55.0,-1.0,-1.0,3.2
1.41,55.0,-1.0,-1.0,3.21
1.42,56.0,-1.0,-1.0,3.22
1.43,56.0,-1.0,-1.0,3.23
1.44,57.0,-1.0,-1.0,3.24
1.45,58.0,-1.0,-1.0,3.25
1.46,58.0,-1.0,-1.0,3.26
1.47,59.0,-1.0,-1.0,3.27
1.48,60.0,-1.0,-1.0,3.28
1.49,60.0,-1.0,-1.0,3.29
1.5,61.0,-1.0,-1.0,3.3
1.51,62.0,-1.0,-1.0,3.31
1.52,62.0,-1.0,-1.0,3.32
1.53,63.0,-1.0,-1.0,3.33
1.54,64.0,-1.0,-1.0,3.34
1.55,64.0,-1.0,-1.0,3.35
1.56,65.0,-1.0,-1.0,3.36
1.57,65.0,-1.0,-1.0,3.36
1.58,66.0,-1.0,-1.0,3.37
1.59,67.0,-1.0,-1.0,3.38
1.6,67.0,-1.0,-1.0,3.39
1.61,68.0,-1.0,-1.0,3.4
1.62,69.0,-1.0,-1.0,3.41
1.63,69.0,-1.0,-1.0,3.42
1.64,70.0,-1.0,-1.0,3.43
1.65,71.0,-1.0,-1.0,3.44
1.66,71.0,-1.0,-1.0,3.45
1.67,72.0,-1.0,-1.0,3.45
1.68,73.0,-1.0,-1.0,3.46
1.69,74.0,-1.0,-1.0,3.47
1.7,74.0,-1.0,-1.0,3.48
1.71,75.0,-1.0,-1.0,3.49
1.72,76.0,-1.0,-1.0,3.5
1.73,76.0,-1.0,-1.0,3.51
1.74,77.0,-1.0,-1.0,3.51
1.75,78.0,-1.0,-1.0,3.52
1.76,78.0,-1.0,-1.0,3.53
1.77,79.0,-1.0,-1.0,3.54
1.78,80.0,-2.0,-2.0,2.78
1.79,142.0,-2.0,-2.0,2.84
1.8,142.0,-3.0,-3.0,2.13
1.81,203.0,-4.0,-4.0,1.46
1.82,263.0,-6.0,-6.0,0.08
1.83,385.0,-8.0,-8.0,-1.21
1.84,505.0,-10.0,-10.0,-2.41
1.85,623.0,-12.0,-12.0,-3.51
1.86,740.0,-14.0,-14.0,-4.52
1.87,855.0,-17.0,-17.0,-6.22
1.88,1031.0,-19.0,-19.0,-7.0
1.89,1143.0,-21.0,-21.0,-7.7
1.9,1254.0,-24.0,-24.0,-9.08
1.91,1426.0,-26.0,-26.0,-9.55
1.92,1533.0,-28.0,-28.0,-9.94
1.93,1640.0,-30.0,-30.0,-10.24
1.94,1746.0,-33.0,-33.0,-11.24
1.95,1912.0,-35.0,-35.0,-11.33
1.96,2015.0,-37.0,-37.0,-11.35
1.97,2117.0,-39.0,-39.0,-11.28
1.98,2218.0,-41.0,-41.0,-11.13
1.99,2318.0,-43.0,-43.0,-10.91
2.0,2417.0,-45.0,-45.0,-10.6
2.01,2515.0,-47.0,-47.0,-10.23
2.02,2613.0,-49.0,-49.0,-9.77
2.03,2710.0,-51.0,-51.0,-9.25
2.04,2806.0,-53.0,-53.0,-8.65
2.05,2901.0,-55.0,-55.0,-7.97
2.06,2996.0,-57.0,-57.0,-7.23
2.07,3090.0,-59.0,-59.0,-6.41
2.08,3136.0,-60.0,-60.0,-4.75
2.09,3107.0,-62.0,-62.0,-3.85
2.1,3139.0,-64.0,-64.0,-2.89
2.11,3168.0,-66.0,-66.0,-1.87
2.12,3195.0,-67.0,-67.0,-0.0
2.13,3159.0,-69.0,-69.0,1.1
2.14,3183.0,-70.0,-70.0,3.04
2.15,3144.0,-72.0,-72.0,4.2
2.16,3166.0,-73.0,-73.0,6.22
2.17,3125.0,-74.0,-74.0,8.24
2.18,3083.0,-76.0,-76.0,9.49
2.19,3102.0,-77.0,-77.0,11.58
2.2,3058.0,-78.0,-78.0,13.68
2.21,3013.0,-80.0,-80.0,15.0
2.22,3029.0,-81.0,-81.0,17.17
2.23,2982.0,-82.0,-82.0,19.34
2.24,2934.0,-83.0,-83.0,21.52
2.25,2887.0,-84.0,-84.0,23.71
2.26,2839.0,-85.0,-85.0,25.91
2.27,2791.0,-86.0,-86.0,28.12
2.28,2742.0,-87.0,-87.0,30.33
2.29,2693.0,-88.0,-88.0,32.55
2.3,2644.0,-89.0,-89.0,34.78
2.31,2595.0,-90.0,-90.0,37.01
2.32,2545.0,-91.0,-91.0,39.25
2.33,2495.0,-92.0,-92.0,41.5
2.34,2445.0,-92.0,-92.0,44.55
2.35,2334.0,-93.0,-93.0,46.76
2.36,2285.0,-94.0,-94.0,48.98
2.37,2236.0,-95.0,-95.0,51.21
2.38,2186.0,-95.0,-95.0,54.23
2.39,2076.0,-96.0,-96.0,56.43
2.4,2028.0,-96.0,-96.0,59.42
2.41,1918.0,-97.0,-97.0,61.58
2.42,1871.0,-97.0,-97.0,64.53
2.43,1763.0,-98.0,-98.0,66.66
2.44,1717.0,-98.0,-98.0,69.58
2.45,1610.0,-99.0,-99.0,71.68
2.46,1566.0,-99.0,-99.0,74.57
2.47,1460.0,-99.0,-99.0,77.42
2.48,1355.0,-100.0,-100.0,79.45
2.49,1313.0,-100.0,-100.0,82.27
2.5,1210.0,-100.0,-100.0,85.06
2.51,1108.0,-101.0,-101.0,87.01
2.52,1069.0,-101.0,-101.0,89.77
2.53,968.0,-101.0,-101.0,92.48
2.54,868.0,-101.0,-101.0,95.17
2.55,770.0,-101.0,-101.0,97.81
2.56,673.0,-101.0,-101.0,100.42
2.57,578.0,-101.0,-101.0,102.99
2.58,483.0,-101.0,-101.0,105.52
2.59,391.0,-101.0,-101.0,108.02
2.6,299.0,-101.0,-101.0,110.49
2.61,209.0,-101.0,-101.0,112.92
2.62,120.0,-101.0,-101.0,115.31
2.63,32.0,-101.0,-101.0,117.68
2.64,-54.0,-101.0,-101.0,120.01
2.65,-139.0,-101.0,-101.0,122.31
2.66,-223.0,-101.0,-101.0,124.57
2.67,-306.0,-101.0,-101.0,126.81
2.68,-388.0,-101.0,-101.0,129.01
2.69,-469.0,-100.0,-100.0,131.98
2.7,-610.0,-100.0,-100.0,134.07
2.71,-687.0,-100.0,-100.0,136.14
2.72,-762.0,-100.0,-100.0,138.17
2.73,-837.0,-99.0,-99.0,140.97
2.74,-972.0,-99.0,-99.0,142.9
2.75,-1042.0,-99.0,-99.0,144.81
2.76,-1112.0,-98.0,-98.0,147.48
2.77,-1242.0,-98.0,-98.0,149.28
2.78,-1308.0,-98.0,-98.0,151.05
2.79,-1373.0,-97.0,-97.0,153.6
2.8,-1499.0,-97.0,-97.0,155.28
2.81,-1560.0,-96.0,-96.0,157.73
2.82,-1682.0,-96.0,-96.0,159.31
2.83,-1740.0,-95.0,-95.0,161.66
2.84,-1859.0,-95.0,-95.0,163.15
2.85,-1913.0,-94.0,-94.0,165.42
2.86,-2028.0,-94.0,-94.0,166.82
2.87,-2080.0,-93.0,-93.0,168.99
2.88,-2192.0,-93.0,-93.0,170.3
2.89,-2240.0,-92.0,-92.0,172.39
2.9,-2348.0,-92.0,-92.0,173.61
2.91,-2393.0,-91.0,-91.0,175.62
2.92,-2499.0,-91.0,-91.0,176.76
2.93,-2541.0,-90.0,-90.0,178.68
2.94,-2643.0,-90.0,-90.0,179.74
2.95,-2682.0,-89.0,-89.0,181.58
2.96,-2782.0,-88.0,-88.0,183.36
2.97,-2879.0,-88.0,-88.0,184.28
2.98,-2913.0,-87.0,-87.0,185.98
2.99,-3008.0,-87.0,-87.0,186.82
3.0,-3038.0,-86.0,-86.0,188.45
3.01,-3130.0,-85.0,-85.0,190.02
3.02,-3220.0,-85.0,-85.0,190.73
3.03,-3246.0,-84.0,-84.0,192.23
3.04,-3333.0,-83.0,-83.0,193.67
3.05,-3418.0,-83.0,-83.0,194.25
3.06,-3440.0,-82.0,-82.0,195.63
3.07,-3522.0,-81.0,-81.0,196.94
3.08,-3603.0,-80.0,-80.0,198.2
3.09,-3681.0,-80.0,-80.0,198.6
3.1,-3696.0,-79.0,-79.0,199.8
3.11,-3772.0,-78.0,-78.0,200.94
3.12,-3846.0,-78.0,-78.0,201.24
3.13,-3857.0,-77.0,-77.0,202.32
3.14,-3929.0,-76.0,-76.0,203.35
3.15,-3999.0,-76.0,-76.0,203.53
3.16,-4005.0,-75.0,-75.0,204.51
3.17,-4073.0,-74.0,-74.0,205.43
3.18,-4095.0,-74.0,-74.0,205.51
3.19,-4095.0,-73.0,-73.0,206.39
3.2,-4095.0,-72.0,-72.0,207.22
3.21,-4095.0,-71.0,-71.0,208.01
3.22,-4095.0,-71.0,-71.0,207.96
3.23,-4095.0,-70.0,-70.0,208.7
3.24,-4095.0,-69.0,-69.0,209.41
3.25,-4095.0,-69.0,-69.0,209.27
3.26,-4095.0,-68.0,-68.0,209.94
3.27,-4095.0,-67.0,-67.0,210.56
3.28,-4095.0,-67.0,-67.0,210.34
3.29,-4095.0,-66.0,-66.0,210.92
3.3,-4095.0,-66.0,-66.0,210.67
3.31,-4095.0,-65.0,-65.0,211.21
3.32,-4095.0,-64.0,-64.0,211.71
3.33,-4095.0,-64.0,-64.0,211.38
3.34,-4095.0,-63.0,-63.0,211.85
3.35,-4095.0,-62.0,-62.0,212.27
3.36,-4095.0,-62.0,-62.0,211.86
3.37,-4095.0,-61.0,-61.0,212.26
3.38,-4095.0,-60.0,-60.0,212.61
3.39,-4095.0,-60.0,-60.0,212.12
3.4,-4095.0,-59.0,-59.0,212.44
3.41,-4095.0,-58.0,-58.0,212.73
3.42,-4095.0,-58.0,-58.0,212.17
3.43,-4095.0,-57.0,-57.0,212.42
3.44,-4095.0,-57.0,-57.0,211.83
3.45,-4095.0,-56.0,-56.0,212.05
3.46,-4095.0,-55.0,-55.0,212.23
3.47,-4095.0,-55.0,-55.0,211.58
3.48,-4095.0,-54.0,-54.0,211.73
3.49,-4095.0,-54.0,-54.0,211.04
3.5,-4095.0,-53.0,-53.0,211.16
3.51,-4095.0,-52.0,-52.0,211.25
3.52,-4095.0,-52.0,-52.0,210.5
3.53,-4095.0,-51.0,-51.0,210.55
3.54,-4095.0,-51.0,-51.0,209.78
3.55,-4095.0,-50.0,-50.0,209.8
3.56,-4095.0,-50.0,-50.0,209.0
3.57,-4095.0,-49.0,-49.0,209.0
3.58,-4095.0,-48.0,-48.0,208.97
3.59,-4095.0,-48.0,-48.0,208.1
3.6,-4095.0,-47.0,-47.0,208.04
3.61,-4095.0,-47.0,-47.0,207.15
3.62,-4095.0,-46.0,-46.0,207.07
3.63,-4095.0,-46.0,-46.0,206.15
3.64,-4095.0,-45.0,-45.0,206.04
3.65,-4095.0,-45.0,-45.0,205.1
3.66,-4095.0,-44.0,-44.0,204.96
3.67,-4095.0,-44.0,-44.0,204.0
3.68,-4095.0,-43.0,-43.0,203.84
3.69,-4095.0,-43.0,-43.0,202.85
3.7,-4095.0,-42.0,-42.0,202.67
3.71,-4095.0,-42.0,-42.0,201.66
3.72,-4095.0,-41.0,-41.0,201.45
3.73,-4095.0,-41.0,-41.0,200.42
3.74,-4095.0,-40.0,-40.0,200.19
3.75,-4095.0,-40.0,-40.0,199.14
3.76,-4095.0,-39.0,-39.0,198.89
3.77,-4095.0,-39.0,-39.0,197.81
3.78,-4095.0,-38.0,-38.0,197.54
3.79,-4095.0,-38.0,-38.0,196.44
3.8,-4095.0,-37.0,-37.0,196.15
3.81,-4095.0,-37.0,-37.0,195.03
3.82,-4095.0,-37.0,-37.0,193.92
3.83,-4095.0,-36.0,-36.0,193.62
3.84,-4095.0,-36.0,-36.0,192.49
3.85,-4095.0,-35.0,-35.0,192.17
3.86,-4095.0,-35.0,-35.0,191.02
3.87,-4095.0,-35.0,-35.0,189.88
3.88,-4095.0,-34.0,-34.0,189.55
3.89,-4095.0,-34.0,-34.0,188.4
3.9,-4095.0,-33.0,-33.0,188.05
3.91,-4095.0,-33.0,-33.0,186.87
3.92,-4095.0,-33.0,-33.0,185.7
3.93,-4095.0,-32.0,-32.0,185.35
3.94,-4095.0,-32.0,-32.0,184.16
3.95,-4095.0,-32.0,-32.0,182.99
3.96,-4095.0,-31.0,-31.0,182.62
3.97,-4095.0,-31.0,-31.0,181.43
3.98,-4095.0,-31.0,-31.0,180.25
3.99,-4095.0,-30.0,-30.0,179.88
4.0,-4095.0,-30.0,-30.0,178.68
4.01,-4095.0,-30.0,-30.0,177.49
4.02,-4095.0,-29.0,-29.0,177.12
4.03,-4095.0,-29.0,-29.0,175.91
4.04,-4095.0,-29.0,-29.0,174.71
4.05,-4095.0,-29.0,-29.0,173.53
4.06,-4095.0,-28.0,-28.0,173.16
4.07,-4095.0,-28.0,-28.0,171.96
4.08,-4095.0,-28.0,-28.0,170.77
4.09,-4095.0,-28.0,-28.0,169.59
4.1,-4095.0,-27.0,-27.0,169.23
4.11,-4095.0,-27.0,-27.0,168.03
4.12,-4095.0,-27.0,-27.0,166.85
4.13,-4095.0,-27.0,-27.0,165.67
4.14,-4095.0,-26.0,-26.0,165.31
4.15,-4095.0,-26.0,-26.0,164.12
4.16,-4095.0,-26.0,-26.0,162.94
4.17,-4095.0,-26.0,-26.0,161.77
4.18,-4089.0,-26.0,-26.0,160.62
4.19,-4047.0,-26.0,-26.0,159.48
4.2,-4005.0,-25.0,-25.0,159.15
4.21,-4025.0,-25.0,-25.0,158.0
4.22,-3983.0,-25.0,-25.0,156.86
4.23,-3941.0,-25.0,-25.0,155.73
4.24,-3900.0,-25.0,-25.0,154.62
4.25,-3859.0,-25.0,-25.0,153.53
4.26,-3819.0,-24.0,-24.0,153.25
4.27,-3841.0,-24.0,-24.0,152.14
4.28,-3801.0,-24.0,-24.0,151.04
4.29,-3760.0,-24.0,-24.0,149.96
4.3,-3721.0,-24.0,-24.0,148.89
4.31,-3682.0,-24.0,-24.0,147.84
4.32,-3643.0,-24.0,-24.0,146.8
4.33,-3605.0,-23.0,-23.0,146.58
4.34,-3629.0,-23.0,-23.0,145.52
4.35,-3590.0,-23.0,-23.0,144.47
4.36,-3552.0,-23.0,-23.0,143.44
4.37,-3514.0,-23.0,-23.0,142.43
4.38,-3477.0,-23.0,-23.0,141.43
4.39,-3441.0,-23.0,-23.0,140.44
4.4,-3404.0,-23.0,-23.0,139.47
4.41,-3369.0,-23.0,-23.0,138.51
4.42,-3334.0,-23.0,-23.0,137.56
4.43,-3299.0,-23.0,-23.0,136.63
4.44,-3265.0,-23.0,-23.0,135.71
4.45,-3231.0,-22.0,-22.0,135.6
4.46,-3259.0,-22.0,-22.0,134.66
4.47,-3225.0,-22.0,-22.0,133.73
4.48,-3191.0,-22.0,-22.0,132.81
4.49,-3157.0,-22.0,-22.0,131.9
4.5,-3124.0,-22.0,-22.0,131.01
4.51,-3091.0,-22.0,-22.0,130.13
4.52,-3059.0,-22.0,-22.0,129.26
4.53,-3027.0,-22.0,-22.0,128.41
4.54,-2996.0,-22.0,-22.0,127.56
4.55,-2965.0,-22.0,-22.0,126.73
4.56,-2934.0,-22.0,-22.0,125.91
4.57,-2904.0,-22.0,-22.0,125.1
4.58,-2875.0,-22.0,-22.0,124.3
4.59,-2845.0,-22.0,-22.0,123.51
4.6,-2817.0,-22.0,-22.0,122.74
4.61,-2788.0,-22.0,-22.0,121.97
4.62,-2760.0,-21.0,-21.0,122.02
4.63,-2794.0,-21.0,-21.0,121.22
4.64,-2765.0,-21.0,-21.0,120.44
4.65,-2736.0,-21.0,-21.0,119.67
4.66,-2708.0,-21.0,-21.0,118.91
4.67,-2680.0,-21.0,-21.0,118.16
4.68,-2653.0,-21.0,-21.0,117.42
4.69,-2626.0,-21.0,-21.0,116.69
4.7,-2599.0,-21.0,-21.0,115.97
4.71,-2573.0,-21.0,-21.0,115.26
4.72,-2547.0,-21.0,-21.0,114.56
4.73,-2521.0,-21.0,-21.0,113.87
4.74,-2496.0,-21.0,-21.0,113.19
4.75,-2471.0,-21.0,-21.0,112.52
4.76,-2446.0,-21.0,-21.0,111.86
4.77,-2422.0,-21.0,-21.0,111.21
4.78,-2398.0,-21.0,-21.0,110.57
4.79,-2375.0,-21.0,-21.0,109.93
4.8,-2351.0,-20.0,-20.0,110.11
4.81,-2390.0,-20.0,-20.0,109.44
4.82,-2366.0,-20.0,-20.0,108.78
4.83,-2341.0,-20.0,-20.0,108.14
4.84,-2318.0,-20.0,-20.0,107.5
4.85,-2294.0,-20.0,-20.0,106.87
4.86,-2271.0,-20.0,-20.0,106.25
4.87,-2249.0,-20.0,-20.0,105.63
4.88,-2226.0,-20.0,-20.0,105.03
4.89,-2204.0,-20.0,-20.0,104.43
4.9,-2182.0,-20.0,-20.0,103.85
4.91,-2161.0,-20.0,-20.0,103.27
4.92,-2139.0,-20.0,-20.0,102.7
4.93,-2119.0,-19.0,-19.0,102.93
4.94,-2160.0,-19.0,-19.0,102.33
4.95,-2137.0,-19.0,-19.0,101.73
4.96,-2116.0,-19.0,-19.0,101.15
4.97,-2094.0,-19.0,-19.0,100.57
4.98,-2073.0,-19.0,-19.0,100.0
4.99,-2052.0,-19.0,-19.0,99.43
5.0,-2031.0,-19.0,-19.0,98.88
5.01,-2011.0,-19.0,-19.0,98.33
5.02,-1991.0,-19.0,-19.0,97.79
5.03,-1971.0,-19.0,-19.0,97.25
5.04,-1951.0,-19.0,-19.0,96.73
5.05,-1932.0,-19.0,-19.0,96.21
5.06,-1913.0,-19.0,-19.0,95.7
5.07,-1895.0,-18.0,-18.0,96.0
5.08,-1938.0,-18.0,-18.0,95.45
5.09,-1918.0,-18.0,-18.0,94.91
5.1,-1898.0,-18.0,-18.0,94.38
5.11,-1878.0,-18.0,-18.0,93.86
5.12,-1859.0,-18.0,-18.0,93.34
5.13,-1840.0,-18.0,-18.0,92.83
5.14,-1822.0,-18.0,-18.0,92.33
5.15,-1803.0,-18.0,-18.0,91.83
5.16,-1785.0,-18.0,-18.0,91.35
5.17,-1767.0,-18.0,-18.0,90.86
5.18,-1750.0,-17.0,-17.0,91.19
5.19,-1794.0,-17.0,-17.0,90.67
5.2,-1775.0,-17.0,-17.0,90.16
5.21,-1756.0,-17.0,-17.0,89.66
5.22,-1738.0,-17.0,-17.0,89.16
5.23,-1720.0,-17.0,-17.0,88.67
5.24,-1702.0,-17.0,-17.0,88.19
5.25,-1684.0,-17.0,-17.0,87.71
5.26,-1666.0,-16.0,-16.0,88.04
5.27,-1711.0,-16.0,-16.0,87.53
5.28,-1692.0,-16.0,-16.0,87.03
5.29,-1674.0,-16.0,-16.0,86.53
5.3,-1655.0,-16.0,-16.0,86.04
5.31,-1637.0,-16.0,-16.0,85.55
5.32,-1620.0,-16.0,-16.0,85.08
5.33,-1602.0,-16.0,-16.0,84.61
5.34,-1585.0,-16.0,-16.0,84.14
5.35,-1568.0,-15.0,-15.0,84.48
5.36,-1613.0,-15.0,-15.0,83.98
5.37,-1594.0,-15.0,-15.0,83.49
5.38,-1576.0,-15.0,-15.0,83.0
5.39,-1558.0,-15.0,-15.0,82.52
5.4,-1541.0,-15.0,-15.0,82.05
5.41,-1524.0,-15.0,-15.0,81.58
5.42,-1506.0,-14.0,-14.0,81.92
5.43,-1551.0,-14.0,-14.0,81.42
5.44,-1533.0,-14.0,-14.0,80.92
5.45,-1515.0,-14.0,-14.0,80.43
5.46,-1497.0,-14.0,-14.0,79.95
5.47,-1479.0,-14.0,-14.0,79.48
5.48,-1461.0,-14.0,-14.0,79.01
5.49,-1444.0,-14.0,-14.0,78.54
5.5,-1427.0,-13.0,-13.0,78.89
5.51,-1472.0,-13.0,-13.0,78.39
5.52,-1454.0,-13.0,-13.0,77.9
5.53,-1436.0,-13.0,-13.0,77.41
5.54,-1418.0,-13.0,-13.0,76.93
5.55,-1401.0,-13.0,-13.0,76.46
5.56,-1383.0,-13.0,-13.0,75.99
5.57,-1366.0,-12.0,-12.0,76.33
5.58,-1411.0,-12.0,-12.0,75.83
5.59,-1393.0,-12.0,-12.0,75.34
5.6,-1374.0,-12.0,-12.0,74.85
5.61,-1357.0,-12.0,-12.0,74.37
5.62,-1339.0,-12.0,-12.0,73.89
5.63,-1322.0,-11.0,-11.0,74.23
5.64,-1366.0,-11.0,-11.0,73.71
5.65,-1347.0,-11.0,-11.0,73.21
5.66,-1329.0,-11.0,-11.0,72.71
5.67,-1311.0,-11.0,-11.0,72.22
5.68,-1293.0,-11.0,-11.0,71.74
5.69,-1275.0,-11.0,-11.0,71.26
5.7,-1258.0,-10.0,-10.0,71.59
5.71,-1302.0,-10.0,-10.0,71.08
5.72,-1283.0,-10.0,-10.0,70.58
5.73,-1265.0,-10.0,-10.0,70.08
5.74,-1246.0,-10.0,-10.0,69.59
5.75,-1228.0,-10.0,-10.0,69.1
5.76,-1211.0,-10.0,-10.0,68.63
5.77,-1193.0,-10.0,-10.0,68.15
5.78,-1176.0,-9.0,-9.0,68.49
5.79,-1220.0,-9.0,-9.0,67.98
5.8,-1202.0,-9.0,-9.0,67.48
5.81,-1183.0,-9.0,-9.0,66.99
5.82,-1165.0,-9.0,-9.0,66.5
5.83,-1148.0,-8.0,-8.0,66.82
5.84,-1192.0,-8.0,-8.0,66.3
5.85,-1172.0,-8.0,-8.0,65.78
5.86,-1154.0,-8.0,-8.0,65.28
5.87,-1135.0,-8.0,-8.0,64.77
5.88,-1117.0,-8.0,-8.0,64.28
5.89,-1098.0,-8.0,-8.0,63.79
5.9,-1081.0,-7.0,-7.0,64.11
5.91,-1125.0,-7.0,-7.0,63.59
5.92,-1105.0,-7.0,-7.0,63.07
5.93,-1087.0,-7.0,-7.0,62.57
5.94,-1068.0,-7.0,-7.0,62.06
5.95,-1050.0,-7.0,-7.0,61.57
5.96,-1031.0,-6.0,-6.0,61.88
5.97,-1075.0,-6.0,-6.0,61.35
5.98,-1056.0,-6.0,-6.0,60.83
5.99,-1037.0,-6.0,-6.0,60.31
